Epoch Number, Total Squared Error, 
206, 0.100951, 
207, 0.100928, 
208, 0.100905, 
209, 0.100882, 
210, 0.100860, 
211, 0.100838, 
212, 0.100816, 
213, 0.100795, 
214, 0.100774, 
215, 0.100754, 
216, 0.100733, 
217, 0.100713, 
218, 0.100694, 
219, 0.100674, 
220, 0.100655, 
221, 0.100636, 
222, 0.100618, 
223, 0.100600, 
224, 0.100582, 
225, 0.100564, 
226, 0.100547, 
227, 0.100530, 
228, 0.100513, 
229, 0.100497, 
230, 0.100481, 
231, 0.100465, 
232, 0.100449, 
233, 0.100434, 
234, 0.100419, 
235, 0.100404, 
236, 0.100389, 
237, 0.100375, 
238, 0.100361, 
239, 0.100347, 
240, 0.100333, 
241, 0.100319, 
242, 0.100306, 
243, 0.100293, 
244, 0.100280, 
245, 0.100267, 
246, 0.100254, 
247, 0.100242, 
248, 0.100230, 
249, 0.100217, 
250, 0.100205, 
251, 0.100194, 
252, 0.100182, 
253, 0.100170, 
254, 0.100159, 
255, 0.100148, 
256, 0.100137, 
257, 0.100126, 
258, 0.100115, 
259, 0.100104, 
260, 0.100093, 
261, 0.100083, 
262, 0.100072, 
263, 0.100062, 
264, 0.100051, 
265, 0.100041, 
266, 0.100031, 
267, 0.100021, 
268, 0.100011, 
269, 0.100001, 
270, 0.099991, 
271, 0.099982, 
272, 0.099972, 
273, 0.099962, 
274, 0.099953, 
275, 0.099943, 
276, 0.099934, 
277, 0.099924, 
278, 0.099915, 
279, 0.099906, 
280, 0.099896, 
281, 0.099887, 
282, 0.099878, 
283, 0.099869, 
284, 0.099860, 
285, 0.099851, 
286, 0.099842, 
287, 0.099833, 
288, 0.099824, 
289, 0.099815, 
290, 0.099806, 
291, 0.099797, 
292, 0.099788, 
293, 0.099780, 
294, 0.099771, 
295, 0.099762, 
296, 0.099754, 
297, 0.099745, 
298, 0.099736, 
299, 0.099728, 
300, 0.099719, 
301, 0.099710, 
302, 0.099702, 
303, 0.099693, 
304, 0.099685, 
305, 0.099676, 
306, 0.099668, 
307, 0.099659, 
308, 0.099651, 
309, 0.099643, 
310, 0.099634, 
311, 0.099626, 
312, 0.099617, 
313, 0.099609, 
314, 0.099601, 
315, 0.099592, 
316, 0.099584, 
317, 0.099576, 
318, 0.099568, 
319, 0.099559, 
320, 0.099551, 
321, 0.099543, 
322, 0.099535, 
323, 0.099526, 
324, 0.099518, 
325, 0.099510, 
326, 0.099502, 
327, 0.099494, 
328, 0.099485, 
329, 0.099477, 
330, 0.099469, 
331, 0.099461, 
332, 0.099453, 
333, 0.099445, 
334, 0.099437, 
335, 0.099429, 
336, 0.099420, 
337, 0.099412, 
338, 0.099404, 
339, 0.099396, 
340, 0.099388, 
341, 0.099380, 
342, 0.099372, 
343, 0.099364, 
344, 0.099356, 
345, 0.099348, 
346, 0.099340, 
347, 0.099332, 
348, 0.099324, 
349, 0.099315, 
350, 0.099307, 
351, 0.099299, 
352, 0.099291, 
353, 0.099283, 
354, 0.099275, 
355, 0.099267, 
356, 0.099259, 
357, 0.099251, 
358, 0.099243, 
359, 0.099235, 
360, 0.099227, 
361, 0.099218, 
362, 0.099210, 
363, 0.099202, 
364, 0.099194, 
365, 0.099186, 
366, 0.099178, 
367, 0.099170, 
368, 0.099161, 
369, 0.099153, 
370, 0.099145, 
371, 0.099137, 
372, 0.099129, 
373, 0.099120, 
374, 0.099112, 
375, 0.099104, 
376, 0.099096, 
377, 0.099087, 
378, 0.099079, 
379, 0.099071, 
380, 0.099062, 
381, 0.099054, 
382, 0.099046, 
383, 0.099037, 
384, 0.099029, 
385, 0.099020, 
386, 0.099012, 
387, 0.099003, 
388, 0.098995, 
389, 0.098986, 
390, 0.098978, 
391, 0.098969, 
392, 0.098961, 
393, 0.098952, 
394, 0.098944, 
395, 0.098935, 
396, 0.098926, 
397, 0.098918, 
398, 0.098909, 
399, 0.098900, 
400, 0.098892, 
401, 0.098883, 
402, 0.098874, 
403, 0.098865, 
404, 0.098856, 
405, 0.098848, 
406, 0.098839, 
407, 0.098830, 
408, 0.098821, 
409, 0.098812, 
410, 0.098803, 
411, 0.098794, 
412, 0.098785, 
413, 0.098776, 
414, 0.098767, 
415, 0.098758, 
416, 0.098749, 
417, 0.098739, 
418, 0.098730, 
419, 0.098721, 
420, 0.098712, 
421, 0.098703, 
422, 0.098693, 
423, 0.098684, 
424, 0.098675, 
425, 0.098665, 
426, 0.098656, 
427, 0.098647, 
428, 0.098637, 
429, 0.098628, 
430, 0.098618, 
431, 0.098609, 
432, 0.098600, 
433, 0.098590, 
434, 0.098581, 
435, 0.098571, 
436, 0.098561, 
437, 0.098552, 
438, 0.098542, 
439, 0.098533, 
440, 0.098523, 
441, 0.098513, 
442, 0.098504, 
443, 0.098494, 
444, 0.098484, 
445, 0.098475, 
446, 0.098465, 
447, 0.098455, 
448, 0.098446, 
449, 0.098436, 
450, 0.098426, 
451, 0.098416, 
452, 0.098407, 
453, 0.098397, 
454, 0.098387, 
455, 0.098377, 
456, 0.098368, 
457, 0.098358, 
458, 0.098348, 
459, 0.098338, 
460, 0.098328, 
461, 0.098319, 
462, 0.098309, 
463, 0.098299, 
464, 0.098289, 
465, 0.098280, 
466, 0.098270, 
467, 0.098260, 
468, 0.098250, 
469, 0.098241, 
470, 0.098231, 
471, 0.098221, 
472, 0.098211, 
473, 0.098202, 
474, 0.098192, 
475, 0.098182, 
476, 0.098173, 
477, 0.098163, 
478, 0.098153, 
479, 0.098144, 
480, 0.098134, 
481, 0.098125, 
482, 0.098115, 
483, 0.098106, 
484, 0.098096, 
485, 0.098087, 
486, 0.098077, 
487, 0.098068, 
488, 0.098058, 
489, 0.098049, 
490, 0.098040, 
491, 0.098030, 
492, 0.098021, 
493, 0.098012, 
494, 0.098003, 
495, 0.097993, 
496, 0.097984, 
497, 0.097975, 
498, 0.097966, 
499, 0.097957, 
500, 0.097948, 
501, 0.097939, 
502, 0.097930, 
503, 0.097921, 
504, 0.097913, 
505, 0.097904, 
506, 0.097895, 
507, 0.097886, 
508, 0.097878, 
509, 0.097869, 
510, 0.097860, 
511, 0.097852, 
512, 0.097843, 
513, 0.097835, 
514, 0.097826, 
515, 0.097818, 
516, 0.097810, 
517, 0.097802, 
518, 0.097793, 
519, 0.097785, 
520, 0.097777, 
521, 0.097769, 
522, 0.097761, 
523, 0.097753, 
524, 0.097745, 
525, 0.097737, 
526, 0.097729, 
527, 0.097721, 
528, 0.097714, 
529, 0.097706, 
530, 0.097698, 
531, 0.097691, 
532, 0.097683, 
533, 0.097676, 
534, 0.097668, 
535, 0.097661, 
536, 0.097653, 
537, 0.097646, 
538, 0.097639, 
539, 0.097631, 
540, 0.097624, 
541, 0.097617, 
542, 0.097610, 
543, 0.097603, 
544, 0.097596, 
545, 0.097589, 
546, 0.097582, 
547, 0.097575, 
548, 0.097568, 
549, 0.097561, 
550, 0.097554, 
551, 0.097547, 
552, 0.097541, 
553, 0.097534, 
554, 0.097527, 
555, 0.097521, 
556, 0.097514, 
557, 0.097507, 
558, 0.097501, 
559, 0.097494, 
560, 0.097488, 
561, 0.097481, 
562, 0.097475, 
563, 0.097469, 
564, 0.097462, 
565, 0.097456, 
566, 0.097449, 
567, 0.097443, 
568, 0.097437, 
569, 0.097430, 
570, 0.097424, 
571, 0.097418, 
572, 0.097412, 
573, 0.097405, 
574, 0.097399, 
575, 0.097393, 
576, 0.097387, 
577, 0.097380, 
578, 0.097374, 
579, 0.097368, 
580, 0.097362, 
581, 0.097356, 
582, 0.097350, 
583, 0.097343, 
584, 0.097337, 
585, 0.097331, 
586, 0.097325, 
587, 0.097319, 
588, 0.097313, 
589, 0.097306, 
590, 0.097300, 
591, 0.097294, 
592, 0.097288, 
593, 0.097282, 
594, 0.097275, 
595, 0.097269, 
596, 0.097263, 
597, 0.097257, 
598, 0.097250, 
599, 0.097244, 
600, 0.097238, 
601, 0.097232, 
602, 0.097225, 
603, 0.097219, 
604, 0.097213, 
605, 0.097206, 
606, 0.097200, 
607, 0.097194, 
608, 0.097187, 
609, 0.097181, 
610, 0.097174, 
611, 0.097168, 
612, 0.097161, 
613, 0.097155, 
614, 0.097148, 
615, 0.097142, 
616, 0.097135, 
617, 0.097129, 
618, 0.097122, 
619, 0.097115, 
620, 0.097109, 
621, 0.097102, 
622, 0.097095, 
623, 0.097089, 
624, 0.097082, 
625, 0.097075, 
626, 0.097068, 
627, 0.097061, 
628, 0.097054, 
629, 0.097047, 
630, 0.097041, 
631, 0.097034, 
632, 0.097027, 
633, 0.097020, 
634, 0.097013, 
635, 0.097005, 
636, 0.096998, 
637, 0.096991, 
638, 0.096984, 
639, 0.096977, 
640, 0.096970, 
641, 0.096962, 
642, 0.096955, 
643, 0.096948, 
644, 0.096940, 
645, 0.096933, 
646, 0.096926, 
647, 0.096918, 
648, 0.096911, 
649, 0.096903, 
650, 0.096896, 
651, 0.096888, 
652, 0.096880, 
653, 0.096873, 
654, 0.096865, 
655, 0.096857, 
656, 0.096850, 
657, 0.096842, 
658, 0.096834, 
659, 0.096826, 
660, 0.096819, 
661, 0.096811, 
662, 0.096803, 
663, 0.096795, 
664, 0.096787, 
665, 0.096779, 
666, 0.096771, 
667, 0.096763, 
668, 0.096755, 
669, 0.096747, 
670, 0.096739, 
671, 0.096730, 
672, 0.096722, 
673, 0.096714, 
674, 0.096706, 
675, 0.096697, 
676, 0.096689, 
677, 0.096681, 
678, 0.096672, 
679, 0.096664, 
680, 0.096656, 
681, 0.096647, 
682, 0.096639, 
683, 0.096630, 
684, 0.096622, 
685, 0.096613, 
686, 0.096604, 
687, 0.096596, 
688, 0.096587, 
689, 0.096578, 
690, 0.096570, 
691, 0.096561, 
692, 0.096552, 
693, 0.096543, 
694, 0.096535, 
695, 0.096526, 
696, 0.096517, 
697, 0.096508, 
698, 0.096499, 
699, 0.096490, 
700, 0.096481, 
701, 0.096472, 
702, 0.096463, 
703, 0.096454, 
704, 0.096445, 
705, 0.096436, 
706, 0.096427, 
707, 0.096418, 
708, 0.096409, 
709, 0.096399, 
710, 0.096390, 
711, 0.096381, 
712, 0.096372, 
713, 0.096362, 
714, 0.096353, 
715, 0.096344, 
716, 0.096334, 
717, 0.096325, 
718, 0.096316, 
719, 0.096306, 
720, 0.096297, 
721, 0.096287, 
722, 0.096278, 
723, 0.096268, 
724, 0.096259, 
725, 0.096249, 
726, 0.096240, 
727, 0.096230, 
728, 0.096221, 
729, 0.096211, 
730, 0.096201, 
731, 0.096192, 
732, 0.096182, 
733, 0.096172, 
734, 0.096163, 
735, 0.096153, 
736, 0.096143, 
737, 0.096133, 
738, 0.096124, 
739, 0.096114, 
740, 0.096104, 
741, 0.096094, 
742, 0.096084, 
743, 0.096074, 
744, 0.096064, 
745, 0.096055, 
746, 0.096045, 
747, 0.096035, 
748, 0.096025, 
749, 0.096015, 
750, 0.096005, 
751, 0.095995, 
752, 0.095985, 
753, 0.095975, 
754, 0.095965, 
755, 0.095955, 
756, 0.095945, 
757, 0.095935, 
758, 0.095924, 
759, 0.095914, 
760, 0.095904, 
761, 0.095894, 
762, 0.095884, 
763, 0.095874, 
764, 0.095864, 
765, 0.095853, 
766, 0.095843, 
767, 0.095833, 
768, 0.095823, 
769, 0.095813, 
770, 0.095802, 
771, 0.095792, 
772, 0.095782, 
773, 0.095771, 
774, 0.095761, 
775, 0.095751, 
776, 0.095741, 
777, 0.095730, 
778, 0.095720, 
779, 0.095710, 
780, 0.095699, 
781, 0.095689, 
782, 0.095679, 
783, 0.095668, 
784, 0.095658, 
785, 0.095647, 
786, 0.095637, 
787, 0.095627, 
788, 0.095616, 
789, 0.095606, 
790, 0.095595, 
791, 0.095585, 
792, 0.095575, 
793, 0.095564, 
794, 0.095554, 
795, 0.095543, 
796, 0.095533, 
797, 0.095522, 
798, 0.095512, 
799, 0.095502, 
800, 0.095491, 
801, 0.095481, 
802, 0.095470, 
803, 0.095460, 
804, 0.095449, 
805, 0.095439, 
806, 0.095428, 
807, 0.095418, 
808, 0.095407, 
809, 0.095397, 
810, 0.095386, 
811, 0.095376, 
812, 0.095365, 
813, 0.095355, 
814, 0.095344, 
815, 0.095334, 
816, 0.095323, 
817, 0.095313, 
818, 0.095302, 
819, 0.095292, 
820, 0.095281, 
821, 0.095271, 
822, 0.095260, 
823, 0.095250, 
824, 0.095239, 
825, 0.095229, 
826, 0.095219, 
827, 0.095208, 
828, 0.095198, 
829, 0.095187, 
830, 0.095177, 
831, 0.095166, 
832, 0.095156, 
833, 0.095145, 
834, 0.095135, 
835, 0.095124, 
836, 0.095114, 
837, 0.095104, 
838, 0.095093, 
839, 0.095083, 
840, 0.095072, 
841, 0.095062, 
842, 0.095052, 
843, 0.095041, 
844, 0.095031, 
845, 0.095020, 
846, 0.095010, 
847, 0.095000, 
848, 0.094989, 
849, 0.094979, 
850, 0.094969, 
851, 0.094958, 
852, 0.094948, 
853, 0.094938, 
854, 0.094928, 
855, 0.094917, 
856, 0.094907, 
857, 0.094897, 
858, 0.094887, 
859, 0.094876, 
860, 0.094866, 
861, 0.094856, 
862, 0.094846, 
863, 0.094835, 
864, 0.094825, 
865, 0.094815, 
866, 0.094805, 
867, 0.094795, 
868, 0.094785, 
869, 0.094775, 
870, 0.094765, 
871, 0.094754, 
872, 0.094744, 
873, 0.094734, 
874, 0.094724, 
875, 0.094714, 
876, 0.094704, 
877, 0.094694, 
878, 0.094684, 
879, 0.094674, 
880, 0.094664, 
881, 0.094655, 
882, 0.094645, 
883, 0.094635, 
884, 0.094625, 
885, 0.094615, 
886, 0.094605, 
887, 0.094595, 
888, 0.094586, 
889, 0.094576, 
890, 0.094566, 
891, 0.094556, 
892, 0.094547, 
893, 0.094537, 
894, 0.094527, 
895, 0.094517, 
896, 0.094508, 
897, 0.094498, 
898, 0.094488, 
899, 0.094479, 
900, 0.094469, 
901, 0.094460, 
902, 0.094450, 
903, 0.094441, 
904, 0.094431, 
905, 0.094422, 
906, 0.094412, 
907, 0.094403, 
908, 0.094393, 
909, 0.094384, 
910, 0.094375, 
911, 0.094365, 
912, 0.094356, 
913, 0.094347, 
914, 0.094337, 
915, 0.094328, 
916, 0.094319, 
917, 0.094309, 
918, 0.094300, 
919, 0.094291, 
920, 0.094282, 
921, 0.094273, 
922, 0.094264, 
923, 0.094255, 
924, 0.094245, 
925, 0.094236, 
926, 0.094227, 
927, 0.094218, 
928, 0.094209, 
929, 0.094200, 
930, 0.094191, 
931, 0.094182, 
932, 0.094174, 
933, 0.094165, 
934, 0.094156, 
935, 0.094147, 
936, 0.094138, 
937, 0.094129, 
938, 0.094121, 
939, 0.094112, 
940, 0.094103, 
941, 0.094094, 
942, 0.094086, 
943, 0.094077, 
944, 0.094068, 
945, 0.094060, 
946, 0.094051, 
947, 0.094043, 
948, 0.094034, 
949, 0.094026, 
950, 0.094017, 
951, 0.094009, 
952, 0.094000, 
953, 0.093992, 
954, 0.093983, 
955, 0.093975, 
956, 0.093966, 
957, 0.093958, 
958, 0.093950, 
959, 0.093941, 
960, 0.093933, 
961, 0.093925, 
962, 0.093917, 
963, 0.093908, 
964, 0.093900, 
965, 0.093892, 
966, 0.093884, 
967, 0.093876, 
968, 0.093868, 
969, 0.093859, 
970, 0.093851, 
971, 0.093843, 
972, 0.093835, 
973, 0.093827, 
974, 0.093819, 
975, 0.093811, 
976, 0.093803, 
977, 0.093795, 
978, 0.093788, 
979, 0.093780, 
980, 0.093772, 
981, 0.093764, 
982, 0.093756, 
983, 0.093748, 
984, 0.093741, 
985, 0.093733, 
986, 0.093725, 
987, 0.093717, 
988, 0.093710, 
989, 0.093702, 
990, 0.093694, 
991, 0.093687, 
992, 0.093679, 
993, 0.093671, 
994, 0.093664, 
995, 0.093656, 
996, 0.093649, 
997, 0.093641, 
998, 0.093634, 
999, 0.093626, 
1000, 0.093619, 
1001, 0.093611, 
1002, 0.093604, 
1003, 0.093596, 
1004, 0.093589, 
1005, 0.093582, 
1006, 0.093574, 
1007, 0.093567, 
1008, 0.093560, 
1009, 0.093552, 
1010, 0.093545, 
1011, 0.093538, 
1012, 0.093530, 
1013, 0.093523, 
1014, 0.093516, 
1015, 0.093509, 
1016, 0.093502, 
1017, 0.093494, 
1018, 0.093487, 
1019, 0.093480, 
1020, 0.093473, 
1021, 0.093466, 
1022, 0.093459, 
1023, 0.093452, 
1024, 0.093445, 
1025, 0.093438, 
1026, 0.093431, 
1027, 0.093424, 
1028, 0.093417, 
1029, 0.093410, 
1030, 0.093403, 
1031, 0.093396, 
1032, 0.093389, 
1033, 0.093382, 
1034, 0.093375, 
1035, 0.093368, 
1036, 0.093361, 
1037, 0.093354, 
1038, 0.093348, 
1039, 0.093341, 
1040, 0.093334, 
1041, 0.093327, 
1042, 0.093320, 
1043, 0.093314, 
1044, 0.093307, 
1045, 0.093300, 
1046, 0.093293, 
1047, 0.093287, 
1048, 0.093280, 
1049, 0.093273, 
1050, 0.093267, 
1051, 0.093260, 
1052, 0.093253, 
1053, 0.093247, 
1054, 0.093240, 
1055, 0.093234, 
1056, 0.093227, 
1057, 0.093220, 
1058, 0.093214, 
1059, 0.093207, 
1060, 0.093201, 
1061, 0.093194, 
1062, 0.093188, 
1063, 0.093181, 
1064, 0.093175, 
1065, 0.093168, 
1066, 0.093162, 
1067, 0.093156, 
1068, 0.093149, 
1069, 0.093143, 
1070, 0.093136, 
1071, 0.093130, 
1072, 0.093124, 
1073, 0.093117, 
1074, 0.093111, 
1075, 0.093105, 
1076, 0.093098, 
1077, 0.093092, 
1078, 0.093086, 
1079, 0.093079, 
1080, 0.093073, 
1081, 0.093067, 
1082, 0.093061, 
1083, 0.093054, 
1084, 0.093048, 
1085, 0.093042, 
1086, 0.093036, 
1087, 0.093030, 
1088, 0.093023, 
1089, 0.093017, 
1090, 0.093011, 
1091, 0.093005, 
1092, 0.092999, 
1093, 0.092993, 
1094, 0.092987, 
1095, 0.092980, 
1096, 0.092974, 
1097, 0.092968, 
1098, 0.092962, 
1099, 0.092956, 
1100, 0.092950, 
1101, 0.092944, 
1102, 0.092938, 
1103, 0.092932, 
1104, 0.092926, 
1105, 0.092920, 
1106, 0.092914, 
1107, 0.092908, 
1108, 0.092902, 
1109, 0.092896, 
1110, 0.092890, 
1111, 0.092884, 
1112, 0.092878, 
1113, 0.092873, 
1114, 0.092867, 
1115, 0.092861, 
1116, 0.092855, 
1117, 0.092849, 
1118, 0.092843, 
1119, 0.092837, 
1120, 0.092832, 
1121, 0.092826, 
1122, 0.092820, 
1123, 0.092814, 
1124, 0.092808, 
1125, 0.092803, 
1126, 0.092797, 
1127, 0.092791, 
1128, 0.092785, 
1129, 0.092780, 
1130, 0.092774, 
1131, 0.092768, 
1132, 0.092762, 
1133, 0.092757, 
1134, 0.092751, 
1135, 0.092745, 
1136, 0.092740, 
1137, 0.092734, 
1138, 0.092728, 
1139, 0.092723, 
1140, 0.092717, 
1141, 0.092711, 
1142, 0.092706, 
1143, 0.092700, 
1144, 0.092695, 
1145, 0.092689, 
1146, 0.092683, 
1147, 0.092678, 
1148, 0.092672, 
1149, 0.092667, 
1150, 0.092661, 
1151, 0.092656, 
1152, 0.092650, 
1153, 0.092645, 
1154, 0.092639, 
1155, 0.092634, 
1156, 0.092628, 
1157, 0.092623, 
1158, 0.092617, 
1159, 0.092612, 
1160, 0.092606, 
1161, 0.092601, 
1162, 0.092596, 
1163, 0.092590, 
1164, 0.092585, 
1165, 0.092579, 
1166, 0.092574, 
1167, 0.092569, 
1168, 0.092563, 
1169, 0.092558, 
1170, 0.092552, 
1171, 0.092547, 
1172, 0.092542, 
1173, 0.092536, 
1174, 0.092531, 
1175, 0.092526, 
1176, 0.092521, 
1177, 0.092515, 
1178, 0.092510, 
1179, 0.092505, 
1180, 0.092499, 
1181, 0.092494, 
1182, 0.092489, 
1183, 0.092484, 
1184, 0.092478, 
1185, 0.092473, 
1186, 0.092468, 
1187, 0.092463, 
1188, 0.092458, 
1189, 0.092452, 
1190, 0.092447, 
1191, 0.092442, 
1192, 0.092437, 
1193, 0.092432, 
1194, 0.092427, 
1195, 0.092422, 
1196, 0.092416, 
1197, 0.092411, 
1198, 0.092406, 
1199, 0.092401, 
1200, 0.092396, 
1201, 0.092391, 
1202, 0.092386, 
1203, 0.092381, 
1204, 0.092376, 
1205, 0.092371, 
1206, 0.092366, 
1207, 0.092361, 
1208, 0.092356, 
1209, 0.092351, 
1210, 0.092345, 
1211, 0.092340, 
1212, 0.092335, 
1213, 0.092331, 
1214, 0.092326, 
1215, 0.092321, 
1216, 0.092316, 
1217, 0.092311, 
1218, 0.092306, 
1219, 0.092301, 
1220, 0.092296, 
1221, 0.092291, 
1222, 0.092286, 
1223, 0.092281, 
1224, 0.092276, 
1225, 0.092271, 
1226, 0.092266, 
1227, 0.092262, 
1228, 0.092257, 
1229, 0.092252, 
1230, 0.092247, 
1231, 0.092242, 
1232, 0.092237, 
1233, 0.092232, 
1234, 0.092228, 
1235, 0.092223, 
1236, 0.092218, 
1237, 0.092213, 
1238, 0.092208, 
1239, 0.092204, 
1240, 0.092199, 
1241, 0.092194, 
1242, 0.092189, 
1243, 0.092185, 
1244, 0.092180, 
1245, 0.092175, 
1246, 0.092170, 
1247, 0.092166, 
1248, 0.092161, 
1249, 0.092156, 
1250, 0.092151, 
1251, 0.092147, 
1252, 0.092142, 
1253, 0.092137, 
1254, 0.092133, 
1255, 0.092128, 
1256, 0.092123, 
1257, 0.092119, 
1258, 0.092114, 
1259, 0.092109, 
1260, 0.092105, 
1261, 0.092100, 
1262, 0.092096, 
1263, 0.092091, 
1264, 0.092086, 
1265, 0.092082, 
1266, 0.092077, 
1267, 0.092073, 
1268, 0.092068, 
1269, 0.092063, 
1270, 0.092059, 
1271, 0.092054, 
1272, 0.092050, 
1273, 0.092045, 
1274, 0.092041, 
1275, 0.092036, 
1276, 0.092032, 
1277, 0.092027, 
1278, 0.092023, 
1279, 0.092018, 
1280, 0.092014, 
1281, 0.092009, 
1282, 0.092005, 
1283, 0.092000, 
1284, 0.091996, 
1285, 0.091991, 
1286, 0.091987, 
1287, 0.091982, 
1288, 0.091978, 
1289, 0.091973, 
1290, 0.091969, 
1291, 0.091964, 
1292, 0.091960, 
1293, 0.091956, 
1294, 0.091951, 
1295, 0.091947, 
1296, 0.091942, 
1297, 0.091938, 
1298, 0.091934, 
1299, 0.091929, 
1300, 0.091925, 
1301, 0.091921, 
1302, 0.091916, 
1303, 0.091912, 
1304, 0.091907, 
1305, 0.091903, 
1306, 0.091899, 
1307, 0.091894, 
1308, 0.091890, 
1309, 0.091886, 
1310, 0.091881, 
1311, 0.091877, 
1312, 0.091873, 
1313, 0.091869, 
1314, 0.091864, 
1315, 0.091860, 
1316, 0.091856, 
1317, 0.091851, 
1318, 0.091847, 
1319, 0.091843, 
1320, 0.091839, 
1321, 0.091834, 
1322, 0.091830, 
1323, 0.091826, 
1324, 0.091822, 
1325, 0.091817, 
1326, 0.091813, 
1327, 0.091809, 
1328, 0.091805, 
1329, 0.091801, 
1330, 0.091796, 
1331, 0.091792, 
1332, 0.091788, 
1333, 0.091784, 
1334, 0.091780, 
1335, 0.091775, 
1336, 0.091771, 
1337, 0.091767, 
1338, 0.091763, 
1339, 0.091759, 
1340, 0.091755, 
1341, 0.091750, 
1342, 0.091746, 
1343, 0.091742, 
1344, 0.091738, 
1345, 0.091734, 
1346, 0.091730, 
1347, 0.091726, 
1348, 0.091721, 
1349, 0.091717, 
1350, 0.091713, 
1351, 0.091709, 
1352, 0.091705, 
1353, 0.091701, 
1354, 0.091697, 
1355, 0.091693, 
1356, 0.091689, 
1357, 0.091685, 
1358, 0.091681, 
1359, 0.091677, 
