Epoch Number, Total Squared Error, 
160, 0.082785, 
161, 0.082755, 
162, 0.082726, 
163, 0.082696, 
164, 0.082667, 
165, 0.082637, 
166, 0.082608, 
167, 0.082578, 
168, 0.082549, 
169, 0.082520, 
170, 0.082491, 
171, 0.082462, 
172, 0.082433, 
173, 0.082404, 
174, 0.082375, 
175, 0.082346, 
176, 0.082317, 
177, 0.082289, 
178, 0.082260, 
179, 0.082232, 
180, 0.082203, 
181, 0.082175, 
182, 0.082146, 
183, 0.082118, 
184, 0.082090, 
185, 0.082062, 
186, 0.082034, 
187, 0.082006, 
188, 0.081979, 
189, 0.081951, 
190, 0.081923, 
191, 0.081896, 
192, 0.081868, 
193, 0.081841, 
194, 0.081814, 
195, 0.081787, 
196, 0.081759, 
197, 0.081733, 
198, 0.081706, 
199, 0.081679, 
200, 0.081652, 
201, 0.081626, 
202, 0.081599, 
203, 0.081573, 
204, 0.081547, 
205, 0.081521, 
206, 0.081494, 
207, 0.081469, 
208, 0.081443, 
209, 0.081417, 
210, 0.081391, 
211, 0.081366, 
212, 0.081341, 
213, 0.081315, 
214, 0.081290, 
215, 0.081265, 
216, 0.081240, 
217, 0.081215, 
218, 0.081191, 
219, 0.081166, 
220, 0.081142, 
221, 0.081117, 
222, 0.081093, 
223, 0.081069, 
224, 0.081045, 
225, 0.081021, 
226, 0.080997, 
227, 0.080974, 
228, 0.080950, 
229, 0.080927, 
230, 0.080904, 
231, 0.080880, 
232, 0.080857, 
233, 0.080834, 
234, 0.080812, 
235, 0.080789, 
236, 0.080766, 
237, 0.080744, 
238, 0.080722, 
239, 0.080699, 
240, 0.080677, 
241, 0.080655, 
242, 0.080633, 
243, 0.080611, 
244, 0.080590, 
245, 0.080568, 
246, 0.080547, 
247, 0.080525, 
248, 0.080504, 
249, 0.080483, 
250, 0.080462, 
251, 0.080441, 
252, 0.080420, 
253, 0.080399, 
254, 0.080379, 
255, 0.080358, 
256, 0.080337, 
257, 0.080317, 
258, 0.080297, 
259, 0.080277, 
260, 0.080256, 
261, 0.080236, 
262, 0.080216, 
263, 0.080197, 
264, 0.080177, 
265, 0.080157, 
266, 0.080137, 
267, 0.080118, 
268, 0.080098, 
269, 0.080079, 
270, 0.080060, 
271, 0.080041, 
272, 0.080021, 
273, 0.080002, 
274, 0.079983, 
275, 0.079964, 
276, 0.079945, 
277, 0.079927, 
278, 0.079908, 
279, 0.079889, 
280, 0.079871, 
281, 0.079852, 
282, 0.079834, 
283, 0.079815, 
284, 0.079797, 
285, 0.079779, 
286, 0.079760, 
287, 0.079742, 
288, 0.079724, 
289, 0.079706, 
290, 0.079688, 
291, 0.079670, 
292, 0.079652, 
293, 0.079635, 
294, 0.079617, 
295, 0.079599, 
296, 0.079582, 
297, 0.079564, 
298, 0.079547, 
299, 0.079529, 
300, 0.079512, 
301, 0.079495, 
302, 0.079478, 
303, 0.079461, 
304, 0.079444, 
305, 0.079427, 
306, 0.079410, 
307, 0.079393, 
308, 0.079376, 
309, 0.079359, 
310, 0.079343, 
311, 0.079326, 
312, 0.079310, 
313, 0.079293, 
314, 0.079277, 
315, 0.079261, 
316, 0.079245, 
317, 0.079229, 
318, 0.079213, 
319, 0.079197, 
320, 0.079181, 
321, 0.079165, 
322, 0.079149, 
323, 0.079134, 
324, 0.079118, 
325, 0.079103, 
326, 0.079087, 
327, 0.079072, 
328, 0.079057, 
329, 0.079042, 
330, 0.079027, 
331, 0.079012, 
332, 0.078997, 
333, 0.078982, 
334, 0.078968, 
335, 0.078953, 
336, 0.078939, 
337, 0.078924, 
338, 0.078910, 
339, 0.078896, 
340, 0.078882, 
341, 0.078868, 
342, 0.078854, 
343, 0.078840, 
344, 0.078826, 
345, 0.078813, 
346, 0.078799, 
347, 0.078786, 
348, 0.078773, 
349, 0.078760, 
350, 0.078746, 
351, 0.078733, 
352, 0.078721, 
353, 0.078708, 
354, 0.078695, 
355, 0.078683, 
356, 0.078670, 
357, 0.078658, 
358, 0.078646, 
359, 0.078634, 
360, 0.078622, 
361, 0.078610, 
362, 0.078598, 
363, 0.078586, 
364, 0.078575, 
365, 0.078564, 
366, 0.078552, 
367, 0.078541, 
368, 0.078530, 
369, 0.078519, 
370, 0.078508, 
371, 0.078498, 
372, 0.078487, 
373, 0.078477, 
374, 0.078466, 
375, 0.078456, 
376, 0.078446, 
377, 0.078436, 
378, 0.078427, 
379, 0.078417, 
380, 0.078407, 
381, 0.078398, 
382, 0.078389, 
383, 0.078379, 
384, 0.078370, 
385, 0.078361, 
386, 0.078353, 
387, 0.078344, 
388, 0.078335, 
389, 0.078327, 
390, 0.078319, 
391, 0.078311, 
392, 0.078303, 
393, 0.078295, 
394, 0.078287, 
395, 0.078279, 
396, 0.078272, 
397, 0.078264, 
398, 0.078257, 
399, 0.078250, 
400, 0.078242, 
401, 0.078235, 
402, 0.078229, 
403, 0.078222, 
404, 0.078215, 
405, 0.078209, 
406, 0.078202, 
407, 0.078196, 
408, 0.078190, 
409, 0.078183, 
410, 0.078177, 
411, 0.078171, 
412, 0.078165, 
413, 0.078160, 
414, 0.078154, 
415, 0.078148, 
416, 0.078143, 
417, 0.078137, 
418, 0.078132, 
419, 0.078127, 
420, 0.078122, 
421, 0.078116, 
422, 0.078111, 
423, 0.078106, 
424, 0.078101, 
425, 0.078096, 
426, 0.078092, 
427, 0.078087, 
428, 0.078082, 
429, 0.078078, 
430, 0.078073, 
431, 0.078068, 
432, 0.078064, 
433, 0.078059, 
434, 0.078055, 
435, 0.078051, 
436, 0.078046, 
437, 0.078042, 
438, 0.078038, 
439, 0.078033, 
440, 0.078029, 
441, 0.078025, 
442, 0.078021, 
443, 0.078017, 
444, 0.078013, 
445, 0.078009, 
446, 0.078004, 
447, 0.078000, 
448, 0.077996, 
449, 0.077992, 
450, 0.077988, 
451, 0.077984, 
452, 0.077980, 
453, 0.077976, 
454, 0.077972, 
455, 0.077968, 
456, 0.077965, 
457, 0.077961, 
458, 0.077957, 
459, 0.077953, 
460, 0.077949, 
461, 0.077945, 
462, 0.077941, 
463, 0.077937, 
464, 0.077933, 
465, 0.077929, 
466, 0.077925, 
467, 0.077921, 
468, 0.077917, 
469, 0.077913, 
470, 0.077909, 
471, 0.077905, 
472, 0.077901, 
473, 0.077898, 
474, 0.077894, 
475, 0.077890, 
476, 0.077886, 
477, 0.077882, 
478, 0.077878, 
479, 0.077874, 
480, 0.077870, 
481, 0.077866, 
482, 0.077862, 
483, 0.077858, 
484, 0.077854, 
485, 0.077850, 
486, 0.077846, 
487, 0.077842, 
488, 0.077838, 
489, 0.077834, 
490, 0.077829, 
491, 0.077825, 
492, 0.077821, 
493, 0.077817, 
494, 0.077813, 
495, 0.077809, 
496, 0.077805, 
497, 0.077801, 
498, 0.077797, 
499, 0.077793, 
500, 0.077789, 
501, 0.077785, 
502, 0.077781, 
503, 0.077776, 
504, 0.077772, 
505, 0.077768, 
506, 0.077764, 
507, 0.077760, 
508, 0.077756, 
509, 0.077752, 
510, 0.077748, 
511, 0.077743, 
512, 0.077739, 
513, 0.077735, 
514, 0.077731, 
515, 0.077727, 
516, 0.077723, 
517, 0.077719, 
518, 0.077715, 
519, 0.077710, 
520, 0.077706, 
521, 0.077702, 
522, 0.077698, 
523, 0.077694, 
524, 0.077690, 
525, 0.077686, 
526, 0.077682, 
527, 0.077677, 
528, 0.077673, 
529, 0.077669, 
530, 0.077665, 
531, 0.077661, 
532, 0.077657, 
533, 0.077653, 
534, 0.077649, 
535, 0.077645, 
536, 0.077640, 
537, 0.077636, 
538, 0.077632, 
539, 0.077628, 
540, 0.077624, 
541, 0.077620, 
542, 0.077616, 
543, 0.077612, 
544, 0.077608, 
545, 0.077604, 
546, 0.077600, 
547, 0.077596, 
548, 0.077592, 
549, 0.077588, 
550, 0.077584, 
551, 0.077579, 
552, 0.077575, 
553, 0.077571, 
554, 0.077567, 
555, 0.077563, 
556, 0.077559, 
557, 0.077555, 
558, 0.077551, 
559, 0.077547, 
560, 0.077543, 
561, 0.077539, 
562, 0.077535, 
563, 0.077531, 
564, 0.077527, 
565, 0.077524, 
566, 0.077520, 
567, 0.077516, 
568, 0.077512, 
569, 0.077508, 
570, 0.077504, 
571, 0.077500, 
572, 0.077496, 
573, 0.077492, 
574, 0.077488, 
575, 0.077484, 
576, 0.077480, 
577, 0.077476, 
578, 0.077473, 
579, 0.077469, 
580, 0.077465, 
581, 0.077461, 
582, 0.077457, 
583, 0.077453, 
584, 0.077449, 
585, 0.077446, 
586, 0.077442, 
587, 0.077438, 
588, 0.077434, 
589, 0.077430, 
590, 0.077426, 
591, 0.077423, 
592, 0.077419, 
593, 0.077415, 
594, 0.077411, 
595, 0.077407, 
596, 0.077404, 
597, 0.077400, 
598, 0.077396, 
599, 0.077392, 
600, 0.077389, 
601, 0.077385, 
602, 0.077381, 
603, 0.077377, 
604, 0.077374, 
605, 0.077370, 
606, 0.077366, 
607, 0.077363, 
608, 0.077359, 
609, 0.077355, 
610, 0.077351, 
611, 0.077348, 
612, 0.077344, 
613, 0.077340, 
614, 0.077337, 
615, 0.077333, 
616, 0.077329, 
617, 0.077326, 
618, 0.077322, 
619, 0.077318, 
620, 0.077315, 
621, 0.077311, 
622, 0.077308, 
623, 0.077304, 
624, 0.077300, 
625, 0.077297, 
626, 0.077293, 
627, 0.077289, 
628, 0.077286, 
629, 0.077282, 
630, 0.077279, 
631, 0.077275, 
632, 0.077272, 
633, 0.077268, 
634, 0.077264, 
635, 0.077261, 
636, 0.077257, 
637, 0.077254, 
638, 0.077250, 
639, 0.077247, 
640, 0.077243, 
641, 0.077240, 
642, 0.077236, 
643, 0.077232, 
644, 0.077229, 
645, 0.077225, 
646, 0.077222, 
647, 0.077218, 
648, 0.077215, 
649, 0.077211, 
650, 0.077208, 
651, 0.077204, 
652, 0.077201, 
653, 0.077197, 
654, 0.077194, 
655, 0.077190, 
656, 0.077187, 
657, 0.077183, 
658, 0.077180, 
659, 0.077177, 
660, 0.077173, 
661, 0.077170, 
662, 0.077166, 
663, 0.077163, 
664, 0.077159, 
665, 0.077156, 
666, 0.077152, 
667, 0.077149, 
668, 0.077145, 
669, 0.077142, 
670, 0.077139, 
671, 0.077135, 
672, 0.077132, 
673, 0.077128, 
674, 0.077125, 
675, 0.077121, 
676, 0.077118, 
677, 0.077115, 
678, 0.077111, 
679, 0.077108, 
680, 0.077104, 
681, 0.077101, 
682, 0.077098, 
683, 0.077094, 
684, 0.077091, 
685, 0.077087, 
686, 0.077084, 
687, 0.077081, 
688, 0.077077, 
689, 0.077074, 
690, 0.077071, 
691, 0.077067, 
692, 0.077064, 
693, 0.077060, 
694, 0.077057, 
695, 0.077054, 
696, 0.077050, 
697, 0.077047, 
698, 0.077044, 
699, 0.077040, 
700, 0.077037, 
701, 0.077034, 
702, 0.077030, 
703, 0.077027, 
704, 0.077024, 
705, 0.077020, 
706, 0.077017, 
707, 0.077014, 
708, 0.077010, 
709, 0.077007, 
710, 0.077004, 
711, 0.077000, 
712, 0.076997, 
713, 0.076994, 
714, 0.076990, 
715, 0.076987, 
716, 0.076984, 
717, 0.076980, 
718, 0.076977, 
719, 0.076974, 
720, 0.076970, 
721, 0.076967, 
722, 0.076964, 
723, 0.076960, 
724, 0.076957, 
725, 0.076954, 
726, 0.076950, 
727, 0.076947, 
728, 0.076944, 
729, 0.076941, 
730, 0.076937, 
731, 0.076934, 
732, 0.076931, 
733, 0.076927, 
734, 0.076924, 
735, 0.076921, 
736, 0.076917, 
737, 0.076914, 
738, 0.076911, 
739, 0.076908, 
740, 0.076904, 
741, 0.076901, 
742, 0.076898, 
743, 0.076894, 
744, 0.076891, 
745, 0.076888, 
746, 0.076885, 
747, 0.076881, 
748, 0.076878, 
749, 0.076875, 
750, 0.076871, 
751, 0.076868, 
752, 0.076865, 
753, 0.076862, 
754, 0.076858, 
755, 0.076855, 
756, 0.076852, 
757, 0.076849, 
758, 0.076845, 
759, 0.076842, 
760, 0.076839, 
761, 0.076835, 
762, 0.076832, 
763, 0.076829, 
764, 0.076826, 
765, 0.076822, 
766, 0.076819, 
767, 0.076816, 
768, 0.076813, 
769, 0.076809, 
770, 0.076806, 
771, 0.076803, 
772, 0.076800, 
773, 0.076796, 
774, 0.076793, 
775, 0.076790, 
776, 0.076787, 
777, 0.076783, 
778, 0.076780, 
779, 0.076777, 
780, 0.076773, 
781, 0.076770, 
782, 0.076767, 
783, 0.076764, 
784, 0.076760, 
785, 0.076757, 
786, 0.076754, 
787, 0.076751, 
788, 0.076747, 
789, 0.076744, 
790, 0.076741, 
791, 0.076738, 
792, 0.076734, 
793, 0.076731, 
794, 0.076728, 
795, 0.076725, 
796, 0.076721, 
797, 0.076718, 
798, 0.076715, 
799, 0.076712, 
800, 0.076708, 
801, 0.076705, 
802, 0.076702, 
803, 0.076699, 
804, 0.076695, 
805, 0.076692, 
806, 0.076689, 
807, 0.076686, 
808, 0.076682, 
809, 0.076679, 
810, 0.076676, 
811, 0.076673, 
812, 0.076670, 
813, 0.076666, 
814, 0.076663, 
815, 0.076660, 
816, 0.076657, 
817, 0.076653, 
818, 0.076650, 
819, 0.076647, 
820, 0.076644, 
821, 0.076640, 
822, 0.076637, 
823, 0.076634, 
824, 0.076631, 
825, 0.076627, 
826, 0.076624, 
827, 0.076621, 
828, 0.076618, 
829, 0.076615, 
830, 0.076611, 
831, 0.076608, 
832, 0.076605, 
833, 0.076602, 
834, 0.076598, 
835, 0.076595, 
836, 0.076592, 
837, 0.076589, 
838, 0.076585, 
839, 0.076582, 
840, 0.076579, 
841, 0.076576, 
842, 0.076573, 
843, 0.076569, 
844, 0.076566, 
845, 0.076563, 
846, 0.076560, 
847, 0.076556, 
848, 0.076553, 
849, 0.076550, 
850, 0.076547, 
851, 0.076544, 
852, 0.076540, 
853, 0.076537, 
854, 0.076534, 
855, 0.076531, 
856, 0.076528, 
857, 0.076524, 
858, 0.076521, 
859, 0.076518, 
860, 0.076515, 
861, 0.076511, 
862, 0.076508, 
863, 0.076505, 
864, 0.076502, 
865, 0.076499, 
866, 0.076495, 
867, 0.076492, 
868, 0.076489, 
869, 0.076486, 
870, 0.076483, 
871, 0.076479, 
872, 0.076476, 
873, 0.076473, 
874, 0.076470, 
875, 0.076467, 
876, 0.076463, 
877, 0.076460, 
878, 0.076457, 
879, 0.076454, 
880, 0.076451, 
881, 0.076447, 
882, 0.076444, 
883, 0.076441, 
884, 0.076438, 
885, 0.076435, 
886, 0.076432, 
887, 0.076428, 
888, 0.076425, 
889, 0.076422, 
890, 0.076419, 
891, 0.076416, 
892, 0.076412, 
893, 0.076409, 
894, 0.076406, 
895, 0.076403, 
896, 0.076400, 
897, 0.076397, 
898, 0.076393, 
899, 0.076390, 
900, 0.076387, 
901, 0.076384, 
902, 0.076381, 
903, 0.076378, 
904, 0.076374, 
905, 0.076371, 
906, 0.076368, 
907, 0.076365, 
908, 0.076362, 
909, 0.076359, 
910, 0.076355, 
911, 0.076352, 
912, 0.076349, 
913, 0.076346, 
914, 0.076343, 
915, 0.076340, 
916, 0.076336, 
917, 0.076333, 
918, 0.076330, 
919, 0.076327, 
920, 0.076324, 
921, 0.076321, 
922, 0.076318, 
923, 0.076314, 
924, 0.076311, 
925, 0.076308, 
926, 0.076305, 
927, 0.076302, 
928, 0.076299, 
929, 0.076296, 
930, 0.076293, 
931, 0.076289, 
932, 0.076286, 
933, 0.076283, 
934, 0.076280, 
935, 0.076277, 
936, 0.076274, 
937, 0.076271, 
938, 0.076268, 
939, 0.076264, 
940, 0.076261, 
941, 0.076258, 
942, 0.076255, 
943, 0.076252, 
944, 0.076249, 
945, 0.076246, 
946, 0.076243, 
947, 0.076240, 
948, 0.076236, 
949, 0.076233, 
950, 0.076230, 
951, 0.076227, 
952, 0.076224, 
953, 0.076221, 
954, 0.076218, 
955, 0.076215, 
956, 0.076212, 
957, 0.076209, 
958, 0.076206, 
959, 0.076202, 
960, 0.076199, 
961, 0.076196, 
962, 0.076193, 
963, 0.076190, 
964, 0.076187, 
965, 0.076184, 
966, 0.076181, 
967, 0.076178, 
968, 0.076175, 
969, 0.076172, 
970, 0.076169, 
971, 0.076166, 
972, 0.076163, 
973, 0.076160, 
974, 0.076156, 
975, 0.076153, 
976, 0.076150, 
977, 0.076147, 
978, 0.076144, 
979, 0.076141, 
980, 0.076138, 
981, 0.076135, 
982, 0.076132, 
983, 0.076129, 
984, 0.076126, 
985, 0.076123, 
986, 0.076120, 
987, 0.076117, 
988, 0.076114, 
989, 0.076111, 
990, 0.076108, 
991, 0.076105, 
992, 0.076102, 
993, 0.076099, 
994, 0.076096, 
995, 0.076093, 
996, 0.076090, 
997, 0.076087, 
998, 0.076084, 
999, 0.076081, 
1000, 0.076078, 
1001, 0.076075, 
1002, 0.076072, 
1003, 0.076069, 
1004, 0.076066, 
1005, 0.076063, 
1006, 0.076060, 
1007, 0.076057, 
1008, 0.076054, 
1009, 0.076051, 
1010, 0.076048, 
1011, 0.076045, 
1012, 0.076042, 
1013, 0.076039, 
1014, 0.076036, 
1015, 0.076033, 
1016, 0.076030, 
1017, 0.076027, 
1018, 0.076024, 
1019, 0.076021, 
1020, 0.076018, 
1021, 0.076015, 
1022, 0.076012, 
1023, 0.076010, 
1024, 0.076007, 
1025, 0.076004, 
1026, 0.076001, 
1027, 0.075998, 
1028, 0.075995, 
1029, 0.075992, 
1030, 0.075989, 
1031, 0.075986, 
1032, 0.075983, 
1033, 0.075980, 
1034, 0.075977, 
1035, 0.075974, 
1036, 0.075971, 
1037, 0.075969, 
1038, 0.075966, 
1039, 0.075963, 
1040, 0.075960, 
1041, 0.075957, 
1042, 0.075954, 
1043, 0.075951, 
1044, 0.075948, 
1045, 0.075945, 
1046, 0.075942, 
1047, 0.075939, 
1048, 0.075937, 
1049, 0.075934, 
1050, 0.075931, 
1051, 0.075928, 
1052, 0.075925, 
1053, 0.075922, 
1054, 0.075919, 
1055, 0.075916, 
1056, 0.075914, 
1057, 0.075911, 
1058, 0.075908, 
1059, 0.075905, 
1060, 0.075902, 
1061, 0.075899, 
1062, 0.075896, 
1063, 0.075894, 
1064, 0.075891, 
1065, 0.075888, 
1066, 0.075885, 
1067, 0.075882, 
1068, 0.075879, 
1069, 0.075877, 
1070, 0.075874, 
1071, 0.075871, 
1072, 0.075868, 
1073, 0.075865, 
1074, 0.075862, 
1075, 0.075860, 
1076, 0.075857, 
1077, 0.075854, 
1078, 0.075851, 
1079, 0.075848, 
1080, 0.075845, 
1081, 0.075843, 
1082, 0.075840, 
1083, 0.075837, 
1084, 0.075834, 
1085, 0.075831, 
1086, 0.075829, 
1087, 0.075826, 
1088, 0.075823, 
1089, 0.075820, 
1090, 0.075818, 
1091, 0.075815, 
1092, 0.075812, 
1093, 0.075809, 
1094, 0.075806, 
1095, 0.075804, 
1096, 0.075801, 
1097, 0.075798, 
1098, 0.075795, 
1099, 0.075793, 
1100, 0.075790, 
1101, 0.075787, 
1102, 0.075784, 
1103, 0.075782, 
1104, 0.075779, 
1105, 0.075776, 
1106, 0.075773, 
1107, 0.075771, 
1108, 0.075768, 
1109, 0.075765, 
1110, 0.075762, 
1111, 0.075760, 
1112, 0.075757, 
1113, 0.075754, 
1114, 0.075751, 
1115, 0.075749, 
1116, 0.075746, 
1117, 0.075743, 
1118, 0.075741, 
1119, 0.075738, 
1120, 0.075735, 
1121, 0.075732, 
1122, 0.075730, 
1123, 0.075727, 
1124, 0.075724, 
1125, 0.075722, 
1126, 0.075719, 
1127, 0.075716, 
1128, 0.075714, 
1129, 0.075711, 
1130, 0.075708, 
1131, 0.075705, 
1132, 0.075703, 
1133, 0.075700, 
1134, 0.075697, 
1135, 0.075695, 
1136, 0.075692, 
1137, 0.075689, 
1138, 0.075687, 
1139, 0.075684, 
1140, 0.075681, 
1141, 0.075679, 
1142, 0.075676, 
1143, 0.075673, 
1144, 0.075671, 
1145, 0.075668, 
1146, 0.075665, 
1147, 0.075663, 
1148, 0.075660, 
1149, 0.075658, 
1150, 0.075655, 
1151, 0.075652, 
1152, 0.075650, 
1153, 0.075647, 
1154, 0.075644, 
1155, 0.075642, 
1156, 0.075639, 
1157, 0.075636, 
1158, 0.075634, 
1159, 0.075631, 
1160, 0.075629, 
1161, 0.075626, 
1162, 0.075623, 
1163, 0.075621, 
1164, 0.075618, 
1165, 0.075616, 
1166, 0.075613, 
1167, 0.075610, 
1168, 0.075608, 
1169, 0.075605, 
1170, 0.075603, 
1171, 0.075600, 
1172, 0.075597, 
1173, 0.075595, 
1174, 0.075592, 
1175, 0.075590, 
1176, 0.075587, 
1177, 0.075584, 
1178, 0.075582, 
1179, 0.075579, 
1180, 0.075577, 
1181, 0.075574, 
1182, 0.075572, 
1183, 0.075569, 
1184, 0.075566, 
1185, 0.075564, 
1186, 0.075561, 
1187, 0.075559, 
1188, 0.075556, 
1189, 0.075554, 
1190, 0.075551, 
1191, 0.075548, 
1192, 0.075546, 
1193, 0.075543, 
1194, 0.075541, 
1195, 0.075538, 
1196, 0.075536, 
1197, 0.075533, 
1198, 0.075531, 
1199, 0.075528, 
1200, 0.075526, 
1201, 0.075523, 
1202, 0.075521, 
1203, 0.075518, 
1204, 0.075515, 
1205, 0.075513, 
1206, 0.075510, 
1207, 0.075508, 
1208, 0.075505, 
1209, 0.075503, 
1210, 0.075500, 
1211, 0.075498, 
1212, 0.075495, 
1213, 0.075493, 
1214, 0.075490, 
1215, 0.075488, 
1216, 0.075485, 
1217, 0.075483, 
1218, 0.075480, 
1219, 0.075478, 
1220, 0.075475, 
1221, 0.075473, 
1222, 0.075470, 
1223, 0.075468, 
1224, 0.075465, 
1225, 0.075463, 
1226, 0.075460, 
1227, 0.075458, 
1228, 0.075455, 
1229, 0.075453, 
1230, 0.075450, 
1231, 0.075448, 
1232, 0.075445, 
1233, 0.075443, 
1234, 0.075440, 
1235, 0.075438, 
1236, 0.075436, 
1237, 0.075433, 
1238, 0.075431, 
1239, 0.075428, 
1240, 0.075426, 
1241, 0.075423, 
1242, 0.075421, 
1243, 0.075418, 
1244, 0.075416, 
1245, 0.075413, 
1246, 0.075411, 
1247, 0.075408, 
1248, 0.075406, 
1249, 0.075404, 
1250, 0.075401, 
1251, 0.075399, 
1252, 0.075396, 
1253, 0.075394, 
1254, 0.075391, 
1255, 0.075389, 
1256, 0.075386, 
1257, 0.075384, 
1258, 0.075381, 
1259, 0.075379, 
1260, 0.075377, 
1261, 0.075374, 
1262, 0.075372, 
1263, 0.075369, 
1264, 0.075367, 
1265, 0.075364, 
1266, 0.075362, 
1267, 0.075360, 
1268, 0.075357, 
1269, 0.075355, 
1270, 0.075352, 
1271, 0.075350, 
1272, 0.075347, 
1273, 0.075345, 
1274, 0.075343, 
1275, 0.075340, 
1276, 0.075338, 
1277, 0.075335, 
1278, 0.075333, 
1279, 0.075330, 
1280, 0.075328, 
1281, 0.075326, 
1282, 0.075323, 
1283, 0.075321, 
1284, 0.075318, 
1285, 0.075316, 
1286, 0.075314, 
1287, 0.075311, 
1288, 0.075309, 
1289, 0.075306, 
1290, 0.075304, 
1291, 0.075302, 
1292, 0.075299, 
1293, 0.075297, 
1294, 0.075294, 
1295, 0.075292, 
1296, 0.075290, 
1297, 0.075287, 
1298, 0.075285, 
1299, 0.075282, 
1300, 0.075280, 
1301, 0.075278, 
1302, 0.075275, 
1303, 0.075273, 
1304, 0.075270, 
1305, 0.075268, 
1306, 0.075266, 
1307, 0.075263, 
1308, 0.075261, 
1309, 0.075258, 
1310, 0.075256, 
1311, 0.075254, 
1312, 0.075251, 
1313, 0.075249, 
1314, 0.075246, 
1315, 0.075244, 
1316, 0.075242, 
1317, 0.075239, 
1318, 0.075237, 
1319, 0.075234, 
1320, 0.075232, 
1321, 0.075230, 
1322, 0.075227, 
1323, 0.075225, 
1324, 0.075223, 
1325, 0.075220, 
1326, 0.075218, 
1327, 0.075215, 
1328, 0.075213, 
1329, 0.075211, 
1330, 0.075208, 
1331, 0.075206, 
1332, 0.075203, 
1333, 0.075201, 
1334, 0.075199, 
1335, 0.075196, 
1336, 0.075194, 
1337, 0.075192, 
1338, 0.075189, 
1339, 0.075187, 
1340, 0.075184, 
1341, 0.075182, 
1342, 0.075180, 
1343, 0.075177, 
1344, 0.075175, 
1345, 0.075173, 
1346, 0.075170, 
1347, 0.075168, 
1348, 0.075165, 
1349, 0.075163, 
1350, 0.075161, 
1351, 0.075158, 
1352, 0.075156, 
1353, 0.075154, 
1354, 0.075151, 
1355, 0.075149, 
1356, 0.075146, 
1357, 0.075144, 
1358, 0.075142, 
1359, 0.075139, 
