Epoch Number, Total Squared Error, 
377, 0.103028, 
378, 0.103020, 
379, 0.103013, 
380, 0.103005, 
381, 0.102998, 
382, 0.102990, 
383, 0.102983, 
384, 0.102976, 
385, 0.102969, 
386, 0.102962, 
387, 0.102955, 
388, 0.102948, 
389, 0.102941, 
390, 0.102934, 
391, 0.102927, 
392, 0.102920, 
393, 0.102913, 
394, 0.102906, 
395, 0.102900, 
396, 0.102893, 
397, 0.102886, 
398, 0.102880, 
399, 0.102873, 
400, 0.102867, 
401, 0.102860, 
402, 0.102854, 
403, 0.102847, 
404, 0.102841, 
405, 0.102835, 
406, 0.102828, 
407, 0.102822, 
408, 0.102816, 
409, 0.102810, 
410, 0.102803, 
411, 0.102797, 
412, 0.102791, 
413, 0.102785, 
414, 0.102779, 
415, 0.102773, 
416, 0.102767, 
417, 0.102761, 
418, 0.102755, 
419, 0.102750, 
420, 0.102744, 
421, 0.102738, 
422, 0.102732, 
423, 0.102726, 
424, 0.102721, 
425, 0.102715, 
426, 0.102709, 
427, 0.102704, 
428, 0.102698, 
429, 0.102692, 
430, 0.102687, 
431, 0.102681, 
432, 0.102676, 
433, 0.102670, 
434, 0.102665, 
435, 0.102659, 
436, 0.102654, 
437, 0.102648, 
438, 0.102643, 
439, 0.102638, 
440, 0.102632, 
441, 0.102627, 
442, 0.102622, 
443, 0.102617, 
444, 0.102611, 
445, 0.102606, 
446, 0.102601, 
447, 0.102596, 
448, 0.102591, 
449, 0.102585, 
450, 0.102580, 
451, 0.102575, 
452, 0.102570, 
453, 0.102565, 
454, 0.102560, 
455, 0.102555, 
456, 0.102550, 
457, 0.102545, 
458, 0.102540, 
459, 0.102535, 
460, 0.102530, 
461, 0.102525, 
462, 0.102520, 
463, 0.102515, 
464, 0.102510, 
465, 0.102506, 
466, 0.102501, 
467, 0.102496, 
468, 0.102491, 
469, 0.102486, 
470, 0.102482, 
471, 0.102477, 
472, 0.102472, 
473, 0.102467, 
474, 0.102463, 
475, 0.102458, 
476, 0.102453, 
477, 0.102449, 
478, 0.102444, 
479, 0.102439, 
480, 0.102435, 
481, 0.102430, 
482, 0.102425, 
483, 0.102421, 
484, 0.102416, 
485, 0.102412, 
486, 0.102407, 
487, 0.102403, 
488, 0.102398, 
489, 0.102394, 
490, 0.102389, 
491, 0.102385, 
492, 0.102380, 
493, 0.102376, 
494, 0.102371, 
495, 0.102367, 
496, 0.102362, 
497, 0.102358, 
498, 0.102353, 
499, 0.102349, 
500, 0.102345, 
501, 0.102340, 
502, 0.102336, 
503, 0.102331, 
504, 0.102327, 
505, 0.102323, 
506, 0.102318, 
507, 0.102314, 
508, 0.102310, 
509, 0.102305, 
510, 0.102301, 
511, 0.102297, 
512, 0.102293, 
513, 0.102288, 
514, 0.102284, 
515, 0.102280, 
516, 0.102275, 
517, 0.102271, 
518, 0.102267, 
519, 0.102263, 
520, 0.102259, 
521, 0.102254, 
522, 0.102250, 
523, 0.102246, 
524, 0.102242, 
525, 0.102238, 
526, 0.102233, 
527, 0.102229, 
528, 0.102225, 
529, 0.102221, 
530, 0.102217, 
531, 0.102213, 
532, 0.102209, 
533, 0.102204, 
534, 0.102200, 
535, 0.102196, 
536, 0.102192, 
537, 0.102188, 
538, 0.102184, 
539, 0.102180, 
540, 0.102176, 
541, 0.102172, 
542, 0.102168, 
543, 0.102164, 
544, 0.102159, 
545, 0.102155, 
546, 0.102151, 
547, 0.102147, 
548, 0.102143, 
549, 0.102139, 
550, 0.102135, 
551, 0.102131, 
552, 0.102127, 
553, 0.102123, 
554, 0.102119, 
555, 0.102115, 
556, 0.102111, 
557, 0.102107, 
558, 0.102103, 
559, 0.102099, 
560, 0.102095, 
561, 0.102091, 
562, 0.102087, 
563, 0.102083, 
564, 0.102079, 
565, 0.102075, 
566, 0.102072, 
567, 0.102068, 
568, 0.102064, 
569, 0.102060, 
570, 0.102056, 
571, 0.102052, 
572, 0.102048, 
573, 0.102044, 
574, 0.102040, 
575, 0.102036, 
576, 0.102032, 
577, 0.102028, 
578, 0.102024, 
579, 0.102021, 
580, 0.102017, 
581, 0.102013, 
582, 0.102009, 
583, 0.102005, 
584, 0.102001, 
585, 0.101997, 
586, 0.101993, 
587, 0.101989, 
588, 0.101986, 
589, 0.101982, 
590, 0.101978, 
591, 0.101974, 
592, 0.101970, 
593, 0.101966, 
594, 0.101962, 
595, 0.101959, 
596, 0.101955, 
597, 0.101951, 
598, 0.101947, 
599, 0.101943, 
600, 0.101939, 
601, 0.101936, 
602, 0.101932, 
603, 0.101928, 
604, 0.101924, 
605, 0.101920, 
606, 0.101916, 
607, 0.101913, 
608, 0.101909, 
609, 0.101905, 
610, 0.101901, 
611, 0.101897, 
612, 0.101894, 
613, 0.101890, 
614, 0.101886, 
615, 0.101882, 
616, 0.101878, 
617, 0.101875, 
618, 0.101871, 
619, 0.101867, 
620, 0.101863, 
621, 0.101859, 
622, 0.101856, 
623, 0.101852, 
624, 0.101848, 
625, 0.101844, 
626, 0.101841, 
627, 0.101837, 
628, 0.101833, 
629, 0.101829, 
630, 0.101825, 
631, 0.101822, 
632, 0.101818, 
633, 0.101814, 
634, 0.101810, 
635, 0.101807, 
636, 0.101803, 
637, 0.101799, 
638, 0.101795, 
639, 0.101792, 
640, 0.101788, 
641, 0.101784, 
642, 0.101780, 
643, 0.101777, 
644, 0.101773, 
645, 0.101769, 
646, 0.101765, 
647, 0.101762, 
648, 0.101758, 
649, 0.101754, 
650, 0.101751, 
651, 0.101747, 
652, 0.101743, 
653, 0.101739, 
654, 0.101736, 
655, 0.101732, 
656, 0.101728, 
657, 0.101724, 
658, 0.101721, 
659, 0.101717, 
660, 0.101713, 
661, 0.101710, 
662, 0.101706, 
663, 0.101702, 
664, 0.101698, 
665, 0.101695, 
666, 0.101691, 
667, 0.101687, 
668, 0.101684, 
669, 0.101680, 
670, 0.101676, 
671, 0.101673, 
672, 0.101669, 
673, 0.101665, 
674, 0.101661, 
675, 0.101658, 
676, 0.101654, 
677, 0.101650, 
678, 0.101647, 
679, 0.101643, 
680, 0.101639, 
681, 0.101636, 
682, 0.101632, 
683, 0.101628, 
684, 0.101625, 
685, 0.101621, 
686, 0.101617, 
687, 0.101614, 
688, 0.101610, 
689, 0.101606, 
690, 0.101603, 
691, 0.101599, 
692, 0.101595, 
693, 0.101592, 
694, 0.101588, 
695, 0.101584, 
696, 0.101581, 
697, 0.101577, 
698, 0.101573, 
699, 0.101570, 
700, 0.101566, 
701, 0.101562, 
702, 0.101559, 
703, 0.101555, 
704, 0.101551, 
705, 0.101548, 
706, 0.101544, 
707, 0.101540, 
708, 0.101537, 
709, 0.101533, 
710, 0.101529, 
711, 0.101526, 
712, 0.101522, 
713, 0.101518, 
714, 0.101515, 
715, 0.101511, 
716, 0.101508, 
717, 0.101504, 
718, 0.101500, 
719, 0.101497, 
720, 0.101493, 
721, 0.101489, 
722, 0.101486, 
723, 0.101482, 
724, 0.101478, 
725, 0.101475, 
726, 0.101471, 
727, 0.101468, 
728, 0.101464, 
729, 0.101460, 
730, 0.101457, 
731, 0.101453, 
732, 0.101449, 
733, 0.101446, 
734, 0.101442, 
735, 0.101438, 
736, 0.101435, 
737, 0.101431, 
738, 0.101428, 
739, 0.101424, 
740, 0.101420, 
741, 0.101417, 
742, 0.101413, 
743, 0.101410, 
744, 0.101406, 
745, 0.101402, 
746, 0.101399, 
747, 0.101395, 
748, 0.101391, 
749, 0.101388, 
750, 0.101384, 
751, 0.101381, 
752, 0.101377, 
753, 0.101373, 
754, 0.101370, 
755, 0.101366, 
756, 0.101363, 
757, 0.101359, 
758, 0.101355, 
759, 0.101352, 
760, 0.101348, 
761, 0.101344, 
762, 0.101341, 
763, 0.101337, 
764, 0.101334, 
765, 0.101330, 
766, 0.101326, 
767, 0.101323, 
768, 0.101319, 
769, 0.101316, 
770, 0.101312, 
771, 0.101308, 
772, 0.101305, 
773, 0.101301, 
774, 0.101297, 
775, 0.101294, 
776, 0.101290, 
777, 0.101287, 
778, 0.101283, 
779, 0.101279, 
780, 0.101276, 
781, 0.101272, 
782, 0.101268, 
783, 0.101265, 
784, 0.101261, 
785, 0.101258, 
786, 0.101254, 
787, 0.101250, 
788, 0.101247, 
789, 0.101243, 
790, 0.101240, 
791, 0.101236, 
792, 0.101232, 
793, 0.101229, 
794, 0.101225, 
795, 0.101221, 
796, 0.101218, 
797, 0.101214, 
798, 0.101210, 
799, 0.101207, 
800, 0.101203, 
801, 0.101200, 
802, 0.101196, 
803, 0.101192, 
804, 0.101189, 
805, 0.101185, 
806, 0.101181, 
807, 0.101178, 
808, 0.101174, 
809, 0.101170, 
810, 0.101167, 
811, 0.101163, 
812, 0.101159, 
813, 0.101156, 
814, 0.101152, 
815, 0.101148, 
816, 0.101145, 
817, 0.101141, 
818, 0.101137, 
819, 0.101134, 
820, 0.101130, 
821, 0.101126, 
822, 0.101122, 
823, 0.101119, 
824, 0.101115, 
825, 0.101111, 
826, 0.101108, 
827, 0.101104, 
828, 0.101100, 
829, 0.101096, 
830, 0.101093, 
831, 0.101089, 
832, 0.101085, 
833, 0.101082, 
834, 0.101078, 
835, 0.101074, 
836, 0.101070, 
837, 0.101067, 
838, 0.101063, 
839, 0.101059, 
840, 0.101055, 
841, 0.101051, 
842, 0.101048, 
843, 0.101044, 
844, 0.101040, 
845, 0.101036, 
846, 0.101033, 
847, 0.101029, 
848, 0.101025, 
849, 0.101021, 
850, 0.101017, 
851, 0.101013, 
852, 0.101010, 
853, 0.101006, 
854, 0.101002, 
855, 0.100998, 
856, 0.100994, 
857, 0.100990, 
858, 0.100986, 
859, 0.100983, 
860, 0.100979, 
861, 0.100975, 
862, 0.100971, 
863, 0.100967, 
864, 0.100963, 
865, 0.100959, 
866, 0.100955, 
867, 0.100951, 
868, 0.100947, 
869, 0.100943, 
870, 0.100939, 
871, 0.100935, 
872, 0.100931, 
873, 0.100927, 
874, 0.100923, 
875, 0.100919, 
876, 0.100915, 
877, 0.100911, 
878, 0.100907, 
879, 0.100903, 
880, 0.100899, 
881, 0.100895, 
882, 0.100891, 
883, 0.100887, 
884, 0.100883, 
885, 0.100879, 
886, 0.100875, 
887, 0.100871, 
888, 0.100867, 
889, 0.100862, 
890, 0.100858, 
891, 0.100854, 
892, 0.100850, 
893, 0.100846, 
894, 0.100842, 
895, 0.100837, 
896, 0.100833, 
897, 0.100829, 
898, 0.100825, 
899, 0.100820, 
900, 0.100816, 
901, 0.100812, 
902, 0.100808, 
903, 0.100803, 
904, 0.100799, 
905, 0.100795, 
906, 0.100790, 
907, 0.100786, 
908, 0.100782, 
909, 0.100777, 
910, 0.100773, 
911, 0.100769, 
912, 0.100764, 
913, 0.100760, 
914, 0.100755, 
915, 0.100751, 
916, 0.100747, 
917, 0.100742, 
918, 0.100738, 
919, 0.100733, 
920, 0.100729, 
921, 0.100724, 
922, 0.100720, 
923, 0.100715, 
924, 0.100710, 
925, 0.100706, 
926, 0.100701, 
927, 0.100697, 
928, 0.100692, 
929, 0.100688, 
930, 0.100683, 
931, 0.100678, 
932, 0.100674, 
933, 0.100669, 
934, 0.100664, 
935, 0.100660, 
936, 0.100655, 
937, 0.100650, 
938, 0.100645, 
939, 0.100641, 
940, 0.100636, 
941, 0.100631, 
942, 0.100626, 
943, 0.100622, 
944, 0.100617, 
945, 0.100612, 
946, 0.100607, 
947, 0.100602, 
948, 0.100597, 
949, 0.100592, 
950, 0.100588, 
951, 0.100583, 
952, 0.100578, 
953, 0.100573, 
954, 0.100568, 
955, 0.100563, 
956, 0.100558, 
957, 0.100553, 
958, 0.100548, 
959, 0.100543, 
960, 0.100538, 
961, 0.100533, 
962, 0.100528, 
963, 0.100523, 
964, 0.100518, 
965, 0.100512, 
966, 0.100507, 
967, 0.100502, 
968, 0.100497, 
969, 0.100492, 
970, 0.100487, 
971, 0.100482, 
972, 0.100476, 
973, 0.100471, 
974, 0.100466, 
975, 0.100461, 
976, 0.100456, 
977, 0.100450, 
978, 0.100445, 
979, 0.100440, 
980, 0.100435, 
981, 0.100429, 
982, 0.100424, 
983, 0.100419, 
984, 0.100413, 
985, 0.100408, 
986, 0.100403, 
987, 0.100397, 
988, 0.100392, 
989, 0.100386, 
990, 0.100381, 
991, 0.100376, 
992, 0.100370, 
993, 0.100365, 
994, 0.100359, 
995, 0.100354, 
996, 0.100348, 
997, 0.100343, 
998, 0.100337, 
999, 0.100332, 
1000, 0.100326, 
1001, 0.100321, 
1002, 0.100315, 
1003, 0.100310, 
1004, 0.100304, 
1005, 0.100299, 
1006, 0.100293, 
1007, 0.100288, 
1008, 0.100282, 
1009, 0.100277, 
1010, 0.100271, 
1011, 0.100265, 
1012, 0.100260, 
1013, 0.100254, 
1014, 0.100249, 
1015, 0.100243, 
1016, 0.100237, 
1017, 0.100232, 
1018, 0.100226, 
1019, 0.100220, 
1020, 0.100215, 
1021, 0.100209, 
1022, 0.100203, 
1023, 0.100198, 
1024, 0.100192, 
1025, 0.100186, 
1026, 0.100180, 
1027, 0.100175, 
1028, 0.100169, 
1029, 0.100163, 
1030, 0.100158, 
1031, 0.100152, 
1032, 0.100146, 
1033, 0.100140, 
1034, 0.100135, 
1035, 0.100129, 
1036, 0.100123, 
1037, 0.100117, 
1038, 0.100112, 
1039, 0.100106, 
1040, 0.100100, 
1041, 0.100094, 
1042, 0.100088, 
1043, 0.100083, 
1044, 0.100077, 
1045, 0.100071, 
1046, 0.100065, 
1047, 0.100060, 
1048, 0.100054, 
1049, 0.100048, 
1050, 0.100042, 
1051, 0.100036, 
1052, 0.100031, 
1053, 0.100025, 
1054, 0.100019, 
1055, 0.100013, 
1056, 0.100007, 
1057, 0.100002, 
1058, 0.099996, 
1059, 0.099990, 
1060, 0.099984, 
1061, 0.099978, 
1062, 0.099973, 
1063, 0.099967, 
1064, 0.099961, 
1065, 0.099955, 
1066, 0.099949, 
1067, 0.099944, 
1068, 0.099938, 
1069, 0.099932, 
1070, 0.099926, 
1071, 0.099920, 
1072, 0.099915, 
1073, 0.099909, 
1074, 0.099903, 
1075, 0.099897, 
1076, 0.099891, 
1077, 0.099886, 
1078, 0.099880, 
1079, 0.099874, 
1080, 0.099868, 
1081, 0.099863, 
1082, 0.099857, 
1083, 0.099851, 
1084, 0.099845, 
1085, 0.099840, 
1086, 0.099834, 
1087, 0.099828, 
1088, 0.099822, 
1089, 0.099817, 
1090, 0.099811, 
1091, 0.099805, 
1092, 0.099800, 
1093, 0.099794, 
1094, 0.099788, 
1095, 0.099783, 
1096, 0.099777, 
1097, 0.099771, 
1098, 0.099766, 
1099, 0.099760, 
1100, 0.099754, 
1101, 0.099749, 
1102, 0.099743, 
1103, 0.099737, 
1104, 0.099732, 
1105, 0.099726, 
1106, 0.099720, 
1107, 0.099715, 
1108, 0.099709, 
1109, 0.099704, 
1110, 0.099698, 
1111, 0.099692, 
1112, 0.099687, 
1113, 0.099681, 
1114, 0.099676, 
1115, 0.099670, 
1116, 0.099665, 
1117, 0.099659, 
1118, 0.099653, 
1119, 0.099648, 
1120, 0.099642, 
1121, 0.099637, 
1122, 0.099631, 
1123, 0.099626, 
1124, 0.099620, 
1125, 0.099615, 
1126, 0.099609, 
1127, 0.099604, 
1128, 0.099599, 
1129, 0.099593, 
1130, 0.099588, 
1131, 0.099582, 
1132, 0.099577, 
1133, 0.099571, 
1134, 0.099566, 
1135, 0.099560, 
1136, 0.099555, 
1137, 0.099550, 
1138, 0.099544, 
1139, 0.099539, 
1140, 0.099533, 
1141, 0.099528, 
1142, 0.099523, 
1143, 0.099517, 
1144, 0.099512, 
1145, 0.099507, 
1146, 0.099501, 
1147, 0.099496, 
1148, 0.099491, 
1149, 0.099485, 
1150, 0.099480, 
1151, 0.099475, 
1152, 0.099469, 
1153, 0.099464, 
1154, 0.099459, 
1155, 0.099454, 
1156, 0.099448, 
1157, 0.099443, 
1158, 0.099438, 
1159, 0.099433, 
1160, 0.099427, 
1161, 0.099422, 
1162, 0.099417, 
1163, 0.099412, 
1164, 0.099406, 
1165, 0.099401, 
1166, 0.099396, 
1167, 0.099391, 
1168, 0.099386, 
1169, 0.099380, 
1170, 0.099375, 
1171, 0.099370, 
1172, 0.099365, 
1173, 0.099360, 
1174, 0.099355, 
1175, 0.099349, 
1176, 0.099344, 
1177, 0.099339, 
1178, 0.099334, 
1179, 0.099329, 
1180, 0.099324, 
1181, 0.099319, 
1182, 0.099314, 
1183, 0.099308, 
1184, 0.099303, 
1185, 0.099298, 
1186, 0.099293, 
1187, 0.099288, 
1188, 0.099283, 
1189, 0.099278, 
1190, 0.099273, 
1191, 0.099268, 
1192, 0.099263, 
1193, 0.099258, 
1194, 0.099253, 
1195, 0.099248, 
1196, 0.099243, 
1197, 0.099238, 
1198, 0.099233, 
1199, 0.099228, 
1200, 0.099223, 
1201, 0.099218, 
1202, 0.099213, 
1203, 0.099208, 
1204, 0.099203, 
1205, 0.099198, 
1206, 0.099193, 
1207, 0.099188, 
1208, 0.099183, 
1209, 0.099178, 
1210, 0.099173, 
1211, 0.099168, 
1212, 0.099163, 
1213, 0.099158, 
1214, 0.099153, 
1215, 0.099148, 
1216, 0.099144, 
1217, 0.099139, 
1218, 0.099134, 
1219, 0.099129, 
1220, 0.099124, 
1221, 0.099119, 
1222, 0.099114, 
1223, 0.099109, 
1224, 0.099105, 
1225, 0.099100, 
1226, 0.099095, 
1227, 0.099090, 
1228, 0.099085, 
1229, 0.099080, 
1230, 0.099076, 
1231, 0.099071, 
1232, 0.099066, 
1233, 0.099061, 
1234, 0.099056, 
1235, 0.099052, 
1236, 0.099047, 
1237, 0.099042, 
1238, 0.099037, 
1239, 0.099033, 
1240, 0.099028, 
1241, 0.099023, 
1242, 0.099018, 
1243, 0.099014, 
1244, 0.099009, 
1245, 0.099004, 
1246, 0.099000, 
1247, 0.098995, 
1248, 0.098990, 
1249, 0.098985, 
1250, 0.098981, 
1251, 0.098976, 
1252, 0.098971, 
1253, 0.098967, 
1254, 0.098962, 
1255, 0.098957, 
1256, 0.098953, 
1257, 0.098948, 
1258, 0.098944, 
1259, 0.098939, 
1260, 0.098934, 
1261, 0.098930, 
1262, 0.098925, 
1263, 0.098921, 
1264, 0.098916, 
1265, 0.098911, 
1266, 0.098907, 
1267, 0.098902, 
1268, 0.098898, 
1269, 0.098893, 
1270, 0.098889, 
1271, 0.098884, 
1272, 0.098879, 
1273, 0.098875, 
1274, 0.098870, 
1275, 0.098866, 
1276, 0.098861, 
1277, 0.098857, 
1278, 0.098852, 
1279, 0.098848, 
1280, 0.098843, 
1281, 0.098839, 
1282, 0.098834, 
1283, 0.098830, 
1284, 0.098826, 
1285, 0.098821, 
1286, 0.098817, 
1287, 0.098812, 
1288, 0.098808, 
1289, 0.098803, 
1290, 0.098799, 
1291, 0.098795, 
1292, 0.098790, 
1293, 0.098786, 
1294, 0.098781, 
1295, 0.098777, 
1296, 0.098773, 
1297, 0.098768, 
1298, 0.098764, 
1299, 0.098759, 
1300, 0.098755, 
1301, 0.098751, 
1302, 0.098746, 
1303, 0.098742, 
1304, 0.098738, 
1305, 0.098733, 
1306, 0.098729, 
1307, 0.098725, 
1308, 0.098720, 
1309, 0.098716, 
1310, 0.098712, 
1311, 0.098708, 
1312, 0.098703, 
1313, 0.098699, 
1314, 0.098695, 
1315, 0.098690, 
1316, 0.098686, 
1317, 0.098682, 
1318, 0.098678, 
1319, 0.098673, 
1320, 0.098669, 
1321, 0.098665, 
1322, 0.098661, 
1323, 0.098656, 
1324, 0.098652, 
1325, 0.098648, 
1326, 0.098644, 
1327, 0.098640, 
1328, 0.098635, 
1329, 0.098631, 
1330, 0.098627, 
1331, 0.098623, 
1332, 0.098619, 
1333, 0.098614, 
1334, 0.098610, 
1335, 0.098606, 
1336, 0.098602, 
1337, 0.098598, 
1338, 0.098594, 
1339, 0.098589, 
1340, 0.098585, 
1341, 0.098581, 
1342, 0.098577, 
1343, 0.098573, 
1344, 0.098569, 
1345, 0.098565, 
1346, 0.098560, 
1347, 0.098556, 
1348, 0.098552, 
1349, 0.098548, 
1350, 0.098544, 
1351, 0.098540, 
1352, 0.098536, 
1353, 0.098532, 
1354, 0.098528, 
1355, 0.098523, 
1356, 0.098519, 
1357, 0.098515, 
1358, 0.098511, 
1359, 0.098507, 
