Epoch Number, Total Squared Error, 
279, 0.135487, 
280, 0.135446, 
281, 0.135405, 
282, 0.135365, 
283, 0.135325, 
284, 0.135285, 
285, 0.135246, 
286, 0.135207, 
287, 0.135168, 
288, 0.135129, 
289, 0.135091, 
290, 0.135053, 
291, 0.135016, 
292, 0.134979, 
293, 0.134942, 
294, 0.134905, 
295, 0.134868, 
296, 0.134832, 
297, 0.134796, 
298, 0.134761, 
299, 0.134725, 
300, 0.134690, 
301, 0.134655, 
302, 0.134620, 
303, 0.134585, 
304, 0.134551, 
305, 0.134517, 
306, 0.134483, 
307, 0.134449, 
308, 0.134415, 
309, 0.134381, 
310, 0.134348, 
311, 0.134315, 
312, 0.134281, 
313, 0.134248, 
314, 0.134216, 
315, 0.134183, 
316, 0.134150, 
317, 0.134117, 
318, 0.134085, 
319, 0.134052, 
320, 0.134020, 
321, 0.133988, 
322, 0.133956, 
323, 0.133923, 
324, 0.133891, 
325, 0.133859, 
326, 0.133827, 
327, 0.133796, 
328, 0.133764, 
329, 0.133732, 
330, 0.133700, 
331, 0.133669, 
332, 0.133637, 
333, 0.133606, 
334, 0.133574, 
335, 0.133543, 
336, 0.133511, 
337, 0.133480, 
338, 0.133449, 
339, 0.133418, 
340, 0.133386, 
341, 0.133355, 
342, 0.133324, 
343, 0.133293, 
344, 0.133263, 
345, 0.133232, 
346, 0.133201, 
347, 0.133171, 
348, 0.133140, 
349, 0.133110, 
350, 0.133079, 
351, 0.133049, 
352, 0.133019, 
353, 0.132989, 
354, 0.132959, 
355, 0.132929, 
356, 0.132900, 
357, 0.132870, 
358, 0.132841, 
359, 0.132812, 
360, 0.132782, 
361, 0.132754, 
362, 0.132725, 
363, 0.132696, 
364, 0.132668, 
365, 0.132639, 
366, 0.132611, 
367, 0.132583, 
368, 0.132555, 
369, 0.132528, 
370, 0.132500, 
371, 0.132473, 
372, 0.132446, 
373, 0.132419, 
374, 0.132393, 
375, 0.132366, 
376, 0.132340, 
377, 0.132314, 
378, 0.132288, 
379, 0.132262, 
380, 0.132237, 
381, 0.132212, 
382, 0.132187, 
383, 0.132162, 
384, 0.132137, 
385, 0.132113, 
386, 0.132089, 
387, 0.132065, 
388, 0.132041, 
389, 0.132018, 
390, 0.131994, 
391, 0.131971, 
392, 0.131948, 
393, 0.131926, 
394, 0.131903, 
395, 0.131881, 
396, 0.131859, 
397, 0.131837, 
398, 0.131816, 
399, 0.131794, 
400, 0.131773, 
401, 0.131752, 
402, 0.131731, 
403, 0.131711, 
404, 0.131691, 
405, 0.131670, 
406, 0.131651, 
407, 0.131631, 
408, 0.131611, 
409, 0.131592, 
410, 0.131573, 
411, 0.131554, 
412, 0.131535, 
413, 0.131516, 
414, 0.131498, 
415, 0.131480, 
416, 0.131462, 
417, 0.131444, 
418, 0.131426, 
419, 0.131409, 
420, 0.131391, 
421, 0.131374, 
422, 0.131357, 
423, 0.131340, 
424, 0.131324, 
425, 0.131307, 
426, 0.131291, 
427, 0.131275, 
428, 0.131258, 
429, 0.131243, 
430, 0.131227, 
431, 0.131211, 
432, 0.131196, 
433, 0.131180, 
434, 0.131165, 
435, 0.131150, 
436, 0.131135, 
437, 0.131120, 
438, 0.131106, 
439, 0.131091, 
440, 0.131077, 
441, 0.131062, 
442, 0.131048, 
443, 0.131034, 
444, 0.131020, 
445, 0.131006, 
446, 0.130993, 
447, 0.130979, 
448, 0.130966, 
449, 0.130952, 
450, 0.130939, 
451, 0.130926, 
452, 0.130913, 
453, 0.130900, 
454, 0.130887, 
455, 0.130874, 
456, 0.130861, 
457, 0.130849, 
458, 0.130836, 
459, 0.130824, 
460, 0.130812, 
461, 0.130799, 
462, 0.130787, 
463, 0.130775, 
464, 0.130763, 
465, 0.130751, 
466, 0.130739, 
467, 0.130728, 
468, 0.130716, 
469, 0.130704, 
470, 0.130693, 
471, 0.130681, 
472, 0.130670, 
473, 0.130659, 
474, 0.130647, 
475, 0.130636, 
476, 0.130625, 
477, 0.130614, 
478, 0.130603, 
479, 0.130592, 
480, 0.130581, 
481, 0.130570, 
482, 0.130559, 
483, 0.130548, 
484, 0.130538, 
485, 0.130527, 
486, 0.130516, 
487, 0.130506, 
488, 0.130495, 
489, 0.130485, 
490, 0.130474, 
491, 0.130464, 
492, 0.130454, 
493, 0.130443, 
494, 0.130433, 
495, 0.130423, 
496, 0.130413, 
497, 0.130402, 
498, 0.130392, 
499, 0.130382, 
500, 0.130372, 
501, 0.130362, 
502, 0.130352, 
503, 0.130342, 
504, 0.130332, 
505, 0.130322, 
506, 0.130312, 
507, 0.130302, 
508, 0.130292, 
509, 0.130283, 
510, 0.130273, 
511, 0.130263, 
512, 0.130253, 
513, 0.130243, 
514, 0.130234, 
515, 0.130224, 
516, 0.130214, 
517, 0.130204, 
518, 0.130195, 
519, 0.130185, 
520, 0.130175, 
521, 0.130166, 
522, 0.130156, 
523, 0.130146, 
524, 0.130137, 
525, 0.130127, 
526, 0.130117, 
527, 0.130108, 
528, 0.130098, 
529, 0.130088, 
530, 0.130079, 
531, 0.130069, 
532, 0.130059, 
533, 0.130050, 
534, 0.130040, 
535, 0.130031, 
536, 0.130021, 
537, 0.130011, 
538, 0.130002, 
539, 0.129992, 
540, 0.129982, 
541, 0.129973, 
542, 0.129963, 
543, 0.129953, 
544, 0.129944, 
545, 0.129934, 
546, 0.129924, 
547, 0.129915, 
548, 0.129905, 
549, 0.129895, 
550, 0.129886, 
551, 0.129876, 
552, 0.129866, 
553, 0.129857, 
554, 0.129847, 
555, 0.129837, 
556, 0.129828, 
557, 0.129818, 
558, 0.129808, 
559, 0.129798, 
560, 0.129789, 
561, 0.129779, 
562, 0.129769, 
563, 0.129759, 
564, 0.129749, 
565, 0.129740, 
566, 0.129730, 
567, 0.129720, 
568, 0.129710, 
569, 0.129700, 
570, 0.129690, 
571, 0.129681, 
572, 0.129671, 
573, 0.129661, 
574, 0.129651, 
575, 0.129641, 
576, 0.129631, 
577, 0.129621, 
578, 0.129612, 
579, 0.129602, 
580, 0.129592, 
581, 0.129582, 
582, 0.129572, 
583, 0.129562, 
584, 0.129552, 
585, 0.129542, 
586, 0.129532, 
587, 0.129522, 
588, 0.129512, 
589, 0.129502, 
590, 0.129493, 
591, 0.129483, 
592, 0.129473, 
593, 0.129463, 
594, 0.129453, 
595, 0.129443, 
596, 0.129433, 
597, 0.129423, 
598, 0.129413, 
599, 0.129403, 
600, 0.129393, 
601, 0.129383, 
602, 0.129373, 
603, 0.129364, 
604, 0.129354, 
605, 0.129344, 
606, 0.129334, 
607, 0.129324, 
608, 0.129314, 
609, 0.129304, 
610, 0.129294, 
611, 0.129284, 
612, 0.129274, 
613, 0.129265, 
614, 0.129255, 
615, 0.129245, 
616, 0.129235, 
617, 0.129225, 
618, 0.129215, 
619, 0.129205, 
620, 0.129196, 
621, 0.129186, 
622, 0.129176, 
623, 0.129166, 
624, 0.129156, 
625, 0.129147, 
626, 0.129137, 
627, 0.129127, 
628, 0.129117, 
629, 0.129107, 
630, 0.129098, 
631, 0.129088, 
632, 0.129078, 
633, 0.129068, 
634, 0.129059, 
635, 0.129049, 
636, 0.129039, 
637, 0.129030, 
638, 0.129020, 
639, 0.129010, 
640, 0.129001, 
641, 0.128991, 
642, 0.128981, 
643, 0.128972, 
644, 0.128962, 
645, 0.128952, 
646, 0.128943, 
647, 0.128933, 
648, 0.128923, 
649, 0.128914, 
650, 0.128904, 
651, 0.128895, 
652, 0.128885, 
653, 0.128876, 
654, 0.128866, 
655, 0.128856, 
656, 0.128847, 
657, 0.128837, 
658, 0.128828, 
659, 0.128818, 
660, 0.128809, 
661, 0.128799, 
662, 0.128790, 
663, 0.128780, 
664, 0.128771, 
665, 0.128762, 
666, 0.128752, 
667, 0.128743, 
668, 0.128733, 
669, 0.128724, 
670, 0.128714, 
671, 0.128705, 
672, 0.128696, 
673, 0.128686, 
674, 0.128677, 
675, 0.128668, 
676, 0.128658, 
677, 0.128649, 
678, 0.128640, 
679, 0.128630, 
680, 0.128621, 
681, 0.128612, 
682, 0.128603, 
683, 0.128593, 
684, 0.128584, 
685, 0.128575, 
686, 0.128566, 
687, 0.128557, 
688, 0.128548, 
689, 0.128538, 
690, 0.128529, 
691, 0.128520, 
692, 0.128511, 
693, 0.128502, 
694, 0.128493, 
695, 0.128484, 
696, 0.128475, 
697, 0.128466, 
698, 0.128457, 
699, 0.128448, 
700, 0.128439, 
701, 0.128430, 
702, 0.128421, 
703, 0.128412, 
704, 0.128403, 
705, 0.128394, 
706, 0.128385, 
707, 0.128376, 
708, 0.128367, 
709, 0.128359, 
710, 0.128350, 
711, 0.128341, 
712, 0.128332, 
713, 0.128323, 
714, 0.128315, 
715, 0.128306, 
716, 0.128297, 
717, 0.128288, 
718, 0.128280, 
719, 0.128271, 
720, 0.128262, 
721, 0.128254, 
722, 0.128245, 
723, 0.128236, 
724, 0.128228, 
725, 0.128219, 
726, 0.128211, 
727, 0.128202, 
728, 0.128194, 
729, 0.128185, 
730, 0.128177, 
731, 0.128168, 
732, 0.128160, 
733, 0.128151, 
734, 0.128143, 
735, 0.128134, 
736, 0.128126, 
737, 0.128118, 
738, 0.128109, 
739, 0.128101, 
740, 0.128092, 
741, 0.128084, 
742, 0.128076, 
743, 0.128067, 
744, 0.128059, 
745, 0.128051, 
746, 0.128043, 
747, 0.128034, 
748, 0.128026, 
749, 0.128018, 
750, 0.128010, 
751, 0.128002, 
752, 0.127993, 
753, 0.127985, 
754, 0.127977, 
755, 0.127969, 
756, 0.127961, 
757, 0.127953, 
758, 0.127945, 
759, 0.127937, 
760, 0.127929, 
761, 0.127921, 
762, 0.127913, 
763, 0.127905, 
764, 0.127897, 
765, 0.127889, 
766, 0.127881, 
767, 0.127873, 
768, 0.127865, 
769, 0.127857, 
770, 0.127849, 
771, 0.127841, 
772, 0.127833, 
773, 0.127825, 
774, 0.127817, 
775, 0.127809, 
776, 0.127801, 
777, 0.127794, 
778, 0.127786, 
779, 0.127778, 
780, 0.127770, 
781, 0.127762, 
782, 0.127755, 
783, 0.127747, 
784, 0.127739, 
785, 0.127731, 
786, 0.127723, 
787, 0.127716, 
788, 0.127708, 
789, 0.127700, 
790, 0.127693, 
791, 0.127685, 
792, 0.127677, 
793, 0.127669, 
794, 0.127662, 
795, 0.127654, 
796, 0.127646, 
797, 0.127639, 
798, 0.127631, 
799, 0.127623, 
800, 0.127616, 
801, 0.127608, 
802, 0.127601, 
803, 0.127593, 
804, 0.127585, 
805, 0.127578, 
806, 0.127570, 
807, 0.127563, 
808, 0.127555, 
809, 0.127548, 
810, 0.127540, 
811, 0.127533, 
812, 0.127525, 
813, 0.127517, 
814, 0.127510, 
815, 0.127502, 
816, 0.127495, 
817, 0.127487, 
818, 0.127480, 
819, 0.127472, 
820, 0.127465, 
821, 0.127458, 
822, 0.127450, 
823, 0.127443, 
824, 0.127435, 
825, 0.127428, 
826, 0.127420, 
827, 0.127413, 
828, 0.127405, 
829, 0.127398, 
830, 0.127391, 
831, 0.127383, 
832, 0.127376, 
833, 0.127368, 
834, 0.127361, 
835, 0.127354, 
836, 0.127346, 
837, 0.127339, 
838, 0.127332, 
839, 0.127324, 
840, 0.127317, 
841, 0.127310, 
842, 0.127302, 
843, 0.127295, 
844, 0.127288, 
845, 0.127280, 
846, 0.127273, 
847, 0.127266, 
848, 0.127258, 
849, 0.127251, 
850, 0.127244, 
851, 0.127237, 
852, 0.127229, 
853, 0.127222, 
854, 0.127215, 
855, 0.127208, 
856, 0.127200, 
857, 0.127193, 
858, 0.127186, 
859, 0.127179, 
860, 0.127171, 
861, 0.127164, 
862, 0.127157, 
863, 0.127150, 
864, 0.127142, 
865, 0.127135, 
866, 0.127128, 
867, 0.127121, 
868, 0.127114, 
869, 0.127107, 
870, 0.127099, 
871, 0.127092, 
872, 0.127085, 
873, 0.127078, 
874, 0.127071, 
875, 0.127064, 
876, 0.127056, 
877, 0.127049, 
878, 0.127042, 
879, 0.127035, 
880, 0.127028, 
881, 0.127021, 
882, 0.127014, 
883, 0.127007, 
884, 0.127000, 
885, 0.126993, 
886, 0.126985, 
887, 0.126978, 
888, 0.126971, 
889, 0.126964, 
890, 0.126957, 
891, 0.126950, 
892, 0.126943, 
893, 0.126936, 
894, 0.126929, 
895, 0.126922, 
896, 0.126915, 
897, 0.126908, 
898, 0.126901, 
899, 0.126894, 
900, 0.126887, 
901, 0.126880, 
902, 0.126873, 
903, 0.126866, 
904, 0.126859, 
905, 0.126852, 
906, 0.126845, 
907, 0.126838, 
908, 0.126831, 
909, 0.126824, 
910, 0.126817, 
911, 0.126811, 
912, 0.126804, 
913, 0.126797, 
914, 0.126790, 
915, 0.126783, 
916, 0.126776, 
917, 0.126769, 
918, 0.126762, 
919, 0.126755, 
920, 0.126749, 
921, 0.126742, 
922, 0.126735, 
923, 0.126728, 
924, 0.126721, 
925, 0.126714, 
926, 0.126708, 
927, 0.126701, 
928, 0.126694, 
929, 0.126687, 
930, 0.126680, 
931, 0.126674, 
932, 0.126667, 
933, 0.126660, 
934, 0.126653, 
935, 0.126646, 
936, 0.126640, 
937, 0.126633, 
938, 0.126626, 
939, 0.126620, 
940, 0.126613, 
941, 0.126606, 
942, 0.126599, 
943, 0.126593, 
944, 0.126586, 
945, 0.126579, 
946, 0.126573, 
947, 0.126566, 
948, 0.126559, 
949, 0.126553, 
950, 0.126546, 
951, 0.126539, 
952, 0.126533, 
953, 0.126526, 
954, 0.126520, 
955, 0.126513, 
956, 0.126506, 
957, 0.126500, 
958, 0.126493, 
959, 0.126487, 
960, 0.126480, 
961, 0.126474, 
962, 0.126467, 
963, 0.126460, 
964, 0.126454, 
965, 0.126447, 
966, 0.126441, 
967, 0.126434, 
968, 0.126428, 
969, 0.126421, 
970, 0.126415, 
971, 0.126408, 
972, 0.126402, 
973, 0.126396, 
974, 0.126389, 
975, 0.126383, 
976, 0.126376, 
977, 0.126370, 
978, 0.126363, 
979, 0.126357, 
980, 0.126351, 
981, 0.126344, 
982, 0.126338, 
983, 0.126331, 
984, 0.126325, 
985, 0.126319, 
986, 0.126312, 
987, 0.126306, 
988, 0.126300, 
989, 0.126293, 
990, 0.126287, 
991, 0.126281, 
992, 0.126274, 
993, 0.126268, 
994, 0.126262, 
995, 0.126256, 
996, 0.126249, 
997, 0.126243, 
998, 0.126237, 
999, 0.126231, 
1000, 0.126224, 
1001, 0.126218, 
1002, 0.126212, 
1003, 0.126206, 
1004, 0.126200, 
1005, 0.126193, 
1006, 0.126187, 
1007, 0.126181, 
1008, 0.126175, 
1009, 0.126169, 
1010, 0.126163, 
1011, 0.126156, 
1012, 0.126150, 
1013, 0.126144, 
1014, 0.126138, 
1015, 0.126132, 
1016, 0.126126, 
1017, 0.126120, 
1018, 0.126114, 
1019, 0.126108, 
1020, 0.126102, 
1021, 0.126096, 
1022, 0.126090, 
1023, 0.126084, 
1024, 0.126078, 
1025, 0.126072, 
1026, 0.126066, 
1027, 0.126060, 
1028, 0.126054, 
1029, 0.126048, 
1030, 0.126042, 
1031, 0.126036, 
1032, 0.126030, 
1033, 0.126024, 
1034, 0.126018, 
1035, 0.126012, 
1036, 0.126006, 
1037, 0.126000, 
1038, 0.125994, 
1039, 0.125988, 
1040, 0.125982, 
1041, 0.125977, 
1042, 0.125971, 
1043, 0.125965, 
1044, 0.125959, 
1045, 0.125953, 
1046, 0.125947, 
1047, 0.125942, 
1048, 0.125936, 
1049, 0.125930, 
1050, 0.125924, 
1051, 0.125918, 
1052, 0.125913, 
1053, 0.125907, 
1054, 0.125901, 
1055, 0.125895, 
1056, 0.125890, 
1057, 0.125884, 
1058, 0.125878, 
1059, 0.125873, 
1060, 0.125867, 
1061, 0.125861, 
1062, 0.125856, 
1063, 0.125850, 
1064, 0.125844, 
1065, 0.125839, 
1066, 0.125833, 
1067, 0.125827, 
1068, 0.125822, 
1069, 0.125816, 
1070, 0.125810, 
1071, 0.125805, 
1072, 0.125799, 
1073, 0.125794, 
1074, 0.125788, 
1075, 0.125783, 
1076, 0.125777, 
1077, 0.125772, 
1078, 0.125766, 
1079, 0.125761, 
1080, 0.125755, 
1081, 0.125750, 
1082, 0.125744, 
1083, 0.125739, 
1084, 0.125733, 
1085, 0.125728, 
1086, 0.125722, 
1087, 0.125717, 
1088, 0.125711, 
1089, 0.125706, 
1090, 0.125700, 
1091, 0.125695, 
1092, 0.125690, 
1093, 0.125684, 
1094, 0.125679, 
1095, 0.125674, 
1096, 0.125668, 
1097, 0.125663, 
1098, 0.125658, 
1099, 0.125652, 
1100, 0.125647, 
1101, 0.125642, 
1102, 0.125636, 
1103, 0.125631, 
1104, 0.125626, 
1105, 0.125620, 
1106, 0.125615, 
1107, 0.125610, 
1108, 0.125605, 
1109, 0.125599, 
1110, 0.125594, 
1111, 0.125589, 
1112, 0.125584, 
1113, 0.125579, 
1114, 0.125573, 
1115, 0.125568, 
1116, 0.125563, 
1117, 0.125558, 
1118, 0.125553, 
1119, 0.125548, 
1120, 0.125543, 
1121, 0.125537, 
1122, 0.125532, 
1123, 0.125527, 
1124, 0.125522, 
1125, 0.125517, 
1126, 0.125512, 
1127, 0.125507, 
1128, 0.125502, 
1129, 0.125497, 
1130, 0.125492, 
1131, 0.125487, 
1132, 0.125482, 
1133, 0.125477, 
1134, 0.125472, 
1135, 0.125467, 
1136, 0.125462, 
1137, 0.125457, 
1138, 0.125452, 
1139, 0.125447, 
1140, 0.125442, 
1141, 0.125437, 
1142, 0.125432, 
1143, 0.125428, 
1144, 0.125423, 
1145, 0.125418, 
1146, 0.125413, 
1147, 0.125408, 
1148, 0.125403, 
1149, 0.125398, 
1150, 0.125394, 
1151, 0.125389, 
1152, 0.125384, 
1153, 0.125379, 
1154, 0.125374, 
1155, 0.125370, 
1156, 0.125365, 
1157, 0.125360, 
1158, 0.125355, 
1159, 0.125351, 
1160, 0.125346, 
1161, 0.125341, 
1162, 0.125337, 
1163, 0.125332, 
1164, 0.125327, 
1165, 0.125323, 
1166, 0.125318, 
1167, 0.125313, 
1168, 0.125309, 
1169, 0.125304, 
1170, 0.125299, 
1171, 0.125295, 
1172, 0.125290, 
1173, 0.125286, 
1174, 0.125281, 
1175, 0.125276, 
1176, 0.125272, 
1177, 0.125267, 
1178, 0.125263, 
1179, 0.125258, 
1180, 0.125254, 
1181, 0.125249, 
1182, 0.125245, 
1183, 0.125240, 
1184, 0.125236, 
1185, 0.125231, 
1186, 0.125227, 
1187, 0.125222, 
1188, 0.125218, 
1189, 0.125214, 
1190, 0.125209, 
1191, 0.125205, 
1192, 0.125200, 
1193, 0.125196, 
1194, 0.125192, 
1195, 0.125187, 
1196, 0.125183, 
1197, 0.125179, 
1198, 0.125174, 
1199, 0.125170, 
1200, 0.125166, 
1201, 0.125161, 
1202, 0.125157, 
1203, 0.125153, 
1204, 0.125149, 
1205, 0.125144, 
1206, 0.125140, 
1207, 0.125136, 
1208, 0.125132, 
1209, 0.125127, 
1210, 0.125123, 
1211, 0.125119, 
1212, 0.125115, 
1213, 0.125111, 
1214, 0.125106, 
1215, 0.125102, 
1216, 0.125098, 
1217, 0.125094, 
1218, 0.125090, 
1219, 0.125086, 
1220, 0.125082, 
1221, 0.125078, 
1222, 0.125073, 
1223, 0.125069, 
1224, 0.125065, 
1225, 0.125061, 
1226, 0.125057, 
1227, 0.125053, 
1228, 0.125049, 
1229, 0.125045, 
1230, 0.125041, 
1231, 0.125037, 
1232, 0.125033, 
1233, 0.125029, 
1234, 0.125025, 
1235, 0.125021, 
1236, 0.125017, 
1237, 0.125013, 
1238, 0.125010, 
1239, 0.125006, 
1240, 0.125002, 
1241, 0.124998, 
1242, 0.124994, 
1243, 0.124990, 
1244, 0.124986, 
1245, 0.124982, 
1246, 0.124978, 
1247, 0.124975, 
1248, 0.124971, 
1249, 0.124967, 
1250, 0.124963, 
1251, 0.124959, 
1252, 0.124956, 
1253, 0.124952, 
1254, 0.124948, 
1255, 0.124944, 
1256, 0.124941, 
1257, 0.124937, 
1258, 0.124933, 
1259, 0.124929, 
1260, 0.124926, 
1261, 0.124922, 
1262, 0.124918, 
1263, 0.124915, 
1264, 0.124911, 
1265, 0.124907, 
1266, 0.124904, 
1267, 0.124900, 
1268, 0.124896, 
1269, 0.124893, 
1270, 0.124889, 
1271, 0.124885, 
1272, 0.124882, 
1273, 0.124878, 
1274, 0.124875, 
1275, 0.124871, 
1276, 0.124867, 
1277, 0.124864, 
1278, 0.124860, 
1279, 0.124857, 
1280, 0.124853, 
1281, 0.124850, 
1282, 0.124846, 
1283, 0.124843, 
1284, 0.124839, 
1285, 0.124836, 
1286, 0.124832, 
1287, 0.124829, 
1288, 0.124825, 
1289, 0.124822, 
1290, 0.124818, 
1291, 0.124815, 
1292, 0.124812, 
1293, 0.124808, 
1294, 0.124805, 
1295, 0.124801, 
1296, 0.124798, 
1297, 0.124795, 
1298, 0.124791, 
1299, 0.124788, 
1300, 0.124784, 
1301, 0.124781, 
1302, 0.124778, 
1303, 0.124774, 
1304, 0.124771, 
1305, 0.124768, 
1306, 0.124764, 
1307, 0.124761, 
1308, 0.124758, 
1309, 0.124754, 
1310, 0.124751, 
1311, 0.124748, 
1312, 0.124745, 
1313, 0.124741, 
1314, 0.124738, 
1315, 0.124735, 
1316, 0.124732, 
1317, 0.124728, 
1318, 0.124725, 
1319, 0.124722, 
1320, 0.124719, 
1321, 0.124715, 
1322, 0.124712, 
1323, 0.124709, 
1324, 0.124706, 
1325, 0.124703, 
1326, 0.124699, 
1327, 0.124696, 
1328, 0.124693, 
1329, 0.124690, 
1330, 0.124687, 
1331, 0.124684, 
1332, 0.124681, 
1333, 0.124677, 
1334, 0.124674, 
1335, 0.124671, 
1336, 0.124668, 
1337, 0.124665, 
1338, 0.124662, 
1339, 0.124659, 
1340, 0.124656, 
1341, 0.124653, 
1342, 0.124650, 
1343, 0.124646, 
1344, 0.124643, 
1345, 0.124640, 
1346, 0.124637, 
1347, 0.124634, 
1348, 0.124631, 
1349, 0.124628, 
1350, 0.124625, 
1351, 0.124622, 
1352, 0.124619, 
1353, 0.124616, 
1354, 0.124613, 
1355, 0.124610, 
1356, 0.124607, 
1357, 0.124604, 
1358, 0.124601, 
1359, 0.124598, 
