Epoch Number, Total Squared Error, 
1354, 0.093532, 
1355, 0.093529, 
1356, 0.093525, 
1357, 0.093522, 
1358, 0.093519, 
1359, 0.093516, 
1360, 0.093513, 
1361, 0.093510, 
1362, 0.093507, 
1363, 0.093504, 
1364, 0.093500, 
1365, 0.093497, 
1366, 0.093494, 
1367, 0.093491, 
1368, 0.093488, 
1369, 0.093485, 
1370, 0.093482, 
1371, 0.093479, 
1372, 0.093476, 
1373, 0.093472, 
1374, 0.093469, 
1375, 0.093466, 
1376, 0.093463, 
1377, 0.093460, 
1378, 0.093457, 
1379, 0.093454, 
1380, 0.093451, 
1381, 0.093447, 
1382, 0.093444, 
1383, 0.093441, 
1384, 0.093438, 
1385, 0.093435, 
1386, 0.093432, 
1387, 0.093429, 
1388, 0.093426, 
1389, 0.093423, 
1390, 0.093419, 
1391, 0.093416, 
1392, 0.093413, 
1393, 0.093410, 
1394, 0.093407, 
1395, 0.093404, 
1396, 0.093401, 
1397, 0.093398, 
1398, 0.093394, 
1399, 0.093391, 
1400, 0.093388, 
1401, 0.093385, 
1402, 0.093382, 
1403, 0.093379, 
1404, 0.093376, 
1405, 0.093373, 
1406, 0.093370, 
1407, 0.093366, 
1408, 0.093363, 
1409, 0.093360, 
1410, 0.093357, 
1411, 0.093354, 
1412, 0.093351, 
1413, 0.093348, 
1414, 0.093345, 
1415, 0.093341, 
1416, 0.093338, 
1417, 0.093335, 
1418, 0.093332, 
1419, 0.093329, 
1420, 0.093326, 
1421, 0.093323, 
1422, 0.093320, 
1423, 0.093317, 
1424, 0.093313, 
1425, 0.093310, 
1426, 0.093307, 
1427, 0.093304, 
1428, 0.093301, 
1429, 0.093298, 
1430, 0.093295, 
1431, 0.093292, 
1432, 0.093288, 
1433, 0.093285, 
1434, 0.093282, 
1435, 0.093279, 
1436, 0.093276, 
1437, 0.093273, 
1438, 0.093270, 
1439, 0.093267, 
1440, 0.093264, 
1441, 0.093260, 
1442, 0.093257, 
1443, 0.093254, 
1444, 0.093251, 
1445, 0.093248, 
1446, 0.093245, 
1447, 0.093242, 
1448, 0.093239, 
1449, 0.093236, 
1450, 0.093233, 
1451, 0.093229, 
1452, 0.093226, 
1453, 0.093223, 
1454, 0.093220, 
1455, 0.093217, 
1456, 0.093214, 
1457, 0.093211, 
1458, 0.093208, 
1459, 0.093205, 
1460, 0.093202, 
1461, 0.093199, 
1462, 0.093196, 
1463, 0.093192, 
1464, 0.093189, 
1465, 0.093186, 
1466, 0.093183, 
1467, 0.093180, 
1468, 0.093177, 
1469, 0.093174, 
1470, 0.093171, 
1471, 0.093168, 
1472, 0.093165, 
1473, 0.093162, 
1474, 0.093159, 
1475, 0.093156, 
1476, 0.093153, 
1477, 0.093150, 
1478, 0.093146, 
1479, 0.093143, 
1480, 0.093140, 
1481, 0.093137, 
1482, 0.093134, 
1483, 0.093131, 
1484, 0.093128, 
1485, 0.093125, 
1486, 0.093122, 
1487, 0.093119, 
1488, 0.093116, 
1489, 0.093113, 
1490, 0.093110, 
1491, 0.093107, 
1492, 0.093104, 
1493, 0.093101, 
1494, 0.093098, 
1495, 0.093095, 
1496, 0.093092, 
1497, 0.093089, 
1498, 0.093086, 
1499, 0.093083, 
1500, 0.093080, 
1501, 0.093077, 
1502, 0.093074, 
1503, 0.093071, 
1504, 0.093068, 
1505, 0.093065, 
1506, 0.093062, 
1507, 0.093059, 
1508, 0.093056, 
1509, 0.093053, 
1510, 0.093050, 
1511, 0.093047, 
1512, 0.093044, 
1513, 0.093041, 
1514, 0.093038, 
1515, 0.093036, 
1516, 0.093033, 
1517, 0.093030, 
1518, 0.093027, 
1519, 0.093024, 
1520, 0.093021, 
1521, 0.093018, 
1522, 0.093015, 
1523, 0.093012, 
1524, 0.093009, 
1525, 0.093006, 
1526, 0.093003, 
1527, 0.093001, 
1528, 0.092998, 
1529, 0.092995, 
1530, 0.092992, 
1531, 0.092989, 
1532, 0.092986, 
1533, 0.092983, 
1534, 0.092980, 
1535, 0.092978, 
1536, 0.092975, 
1537, 0.092972, 
1538, 0.092969, 
1539, 0.092966, 
1540, 0.092963, 
1541, 0.092961, 
1542, 0.092958, 
1543, 0.092955, 
1544, 0.092952, 
1545, 0.092949, 
1546, 0.092946, 
1547, 0.092944, 
1548, 0.092941, 
1549, 0.092938, 
1550, 0.092935, 
1551, 0.092932, 
1552, 0.092930, 
1553, 0.092927, 
1554, 0.092924, 
1555, 0.092921, 
1556, 0.092919, 
1557, 0.092916, 
1558, 0.092913, 
1559, 0.092910, 
1560, 0.092908, 
1561, 0.092905, 
1562, 0.092902, 
1563, 0.092900, 
1564, 0.092897, 
1565, 0.092894, 
1566, 0.092891, 
1567, 0.092889, 
1568, 0.092886, 
1569, 0.092883, 
1570, 0.092881, 
1571, 0.092878, 
1572, 0.092875, 
1573, 0.092873, 
1574, 0.092870, 
1575, 0.092867, 
1576, 0.092865, 
1577, 0.092862, 
1578, 0.092859, 
1579, 0.092857, 
1580, 0.092854, 
1581, 0.092852, 
1582, 0.092849, 
1583, 0.092846, 
1584, 0.092844, 
1585, 0.092841, 
1586, 0.092838, 
1587, 0.092836, 
1588, 0.092833, 
1589, 0.092831, 
1590, 0.092828, 
1591, 0.092826, 
1592, 0.092823, 
1593, 0.092821, 
1594, 0.092818, 
1595, 0.092815, 
1596, 0.092813, 
1597, 0.092810, 
1598, 0.092808, 
1599, 0.092805, 
1600, 0.092803, 
1601, 0.092800, 
1602, 0.092798, 
1603, 0.092795, 
1604, 0.092793, 
1605, 0.092790, 
1606, 0.092788, 
1607, 0.092785, 
1608, 0.092783, 
1609, 0.092781, 
1610, 0.092778, 
1611, 0.092776, 
1612, 0.092773, 
1613, 0.092771, 
1614, 0.092768, 
1615, 0.092766, 
1616, 0.092764, 
1617, 0.092761, 
1618, 0.092759, 
1619, 0.092756, 
1620, 0.092754, 
1621, 0.092752, 
1622, 0.092749, 
1623, 0.092747, 
1624, 0.092745, 
1625, 0.092742, 
1626, 0.092740, 
1627, 0.092737, 
1628, 0.092735, 
1629, 0.092733, 
1630, 0.092730, 
1631, 0.092728, 
1632, 0.092726, 
1633, 0.092724, 
1634, 0.092721, 
1635, 0.092719, 
1636, 0.092717, 
1637, 0.092714, 
1638, 0.092712, 
1639, 0.092710, 
1640, 0.092708, 
1641, 0.092705, 
1642, 0.092703, 
1643, 0.092701, 
1644, 0.092699, 
1645, 0.092696, 
1646, 0.092694, 
1647, 0.092692, 
1648, 0.092690, 
1649, 0.092688, 
1650, 0.092685, 
1651, 0.092683, 
1652, 0.092681, 
1653, 0.092679, 
1654, 0.092677, 
1655, 0.092674, 
1656, 0.092672, 
1657, 0.092670, 
1658, 0.092668, 
1659, 0.092666, 
1660, 0.092664, 
1661, 0.092662, 
1662, 0.092659, 
1663, 0.092657, 
1664, 0.092655, 
1665, 0.092653, 
1666, 0.092651, 
1667, 0.092649, 
1668, 0.092647, 
1669, 0.092645, 
1670, 0.092643, 
1671, 0.092641, 
1672, 0.092638, 
1673, 0.092636, 
1674, 0.092634, 
1675, 0.092632, 
1676, 0.092630, 
1677, 0.092628, 
1678, 0.092626, 
1679, 0.092624, 
1680, 0.092622, 
1681, 0.092620, 
1682, 0.092618, 
1683, 0.092616, 
1684, 0.092614, 
