Epoch Number, Total Squared Error, 
149, 0.133315, 
150, 0.133243, 
151, 0.133171, 
152, 0.133098, 
153, 0.133026, 
154, 0.132953, 
155, 0.132881, 
156, 0.132808, 
157, 0.132735, 
158, 0.132662, 
159, 0.132589, 
160, 0.132516, 
161, 0.132442, 
162, 0.132369, 
163, 0.132296, 
164, 0.132222, 
165, 0.132148, 
166, 0.132075, 
167, 0.132001, 
168, 0.131927, 
169, 0.131854, 
170, 0.131780, 
171, 0.131707, 
172, 0.131634, 
173, 0.131560, 
174, 0.131487, 
175, 0.131414, 
176, 0.131342, 
177, 0.131269, 
178, 0.131197, 
179, 0.131126, 
180, 0.131054, 
181, 0.130983, 
182, 0.130913, 
183, 0.130842, 
184, 0.130773, 
185, 0.130704, 
186, 0.130635, 
187, 0.130567, 
188, 0.130499, 
189, 0.130433, 
190, 0.130366, 
191, 0.130301, 
192, 0.130236, 
193, 0.130172, 
194, 0.130109, 
195, 0.130047, 
196, 0.129985, 
197, 0.129925, 
198, 0.129865, 
199, 0.129806, 
200, 0.129748, 
201, 0.129691, 
202, 0.129635, 
203, 0.129580, 
204, 0.129525, 
205, 0.129472, 
206, 0.129420, 
207, 0.129368, 
208, 0.129318, 
209, 0.129268, 
210, 0.129220, 
211, 0.129172, 
212, 0.129126, 
213, 0.129080, 
214, 0.129035, 
215, 0.128992, 
216, 0.128949, 
217, 0.128907, 
218, 0.128865, 
219, 0.128825, 
220, 0.128786, 
221, 0.128747, 
222, 0.128709, 
223, 0.128672, 
224, 0.128636, 
225, 0.128600, 
226, 0.128565, 
227, 0.128531, 
228, 0.128498, 
229, 0.128465, 
230, 0.128433, 
231, 0.128402, 
232, 0.128371, 
233, 0.128341, 
234, 0.128311, 
235, 0.128282, 
236, 0.128254, 
237, 0.128226, 
238, 0.128198, 
239, 0.128171, 
240, 0.128145, 
241, 0.128119, 
242, 0.128094, 
243, 0.128069, 
244, 0.128044, 
245, 0.128020, 
246, 0.127996, 
247, 0.127973, 
248, 0.127950, 
249, 0.127928, 
250, 0.127906, 
251, 0.127884, 
252, 0.127862, 
253, 0.127841, 
254, 0.127821, 
255, 0.127800, 
256, 0.127780, 
257, 0.127760, 
258, 0.127741, 
259, 0.127721, 
260, 0.127702, 
261, 0.127684, 
262, 0.127665, 
263, 0.127647, 
264, 0.127629, 
265, 0.127611, 
266, 0.127594, 
267, 0.127576, 
268, 0.127559, 
269, 0.127542, 
270, 0.127526, 
271, 0.127509, 
272, 0.127493, 
273, 0.127477, 
274, 0.127461, 
275, 0.127446, 
276, 0.127430, 
277, 0.127415, 
278, 0.127400, 
279, 0.127385, 
280, 0.127370, 
281, 0.127355, 
282, 0.127341, 
283, 0.127326, 
284, 0.127312, 
285, 0.127298, 
286, 0.127284, 
287, 0.127270, 
288, 0.127257, 
289, 0.127243, 
290, 0.127230, 
291, 0.127217, 
292, 0.127204, 
293, 0.127191, 
294, 0.127178, 
295, 0.127165, 
296, 0.127152, 
297, 0.127140, 
298, 0.127127, 
299, 0.127115, 
300, 0.127103, 
301, 0.127091, 
302, 0.127079, 
303, 0.127067, 
304, 0.127055, 
305, 0.127044, 
306, 0.127032, 
307, 0.127021, 
308, 0.127009, 
309, 0.126998, 
310, 0.126987, 
311, 0.126976, 
312, 0.126965, 
313, 0.126954, 
314, 0.126943, 
315, 0.126932, 
316, 0.126922, 
317, 0.126911, 
318, 0.126901, 
319, 0.126890, 
320, 0.126880, 
321, 0.126870, 
322, 0.126859, 
323, 0.126849, 
324, 0.126839, 
325, 0.126829, 
326, 0.126820, 
327, 0.126810, 
328, 0.126800, 
329, 0.126790, 
330, 0.126781, 
331, 0.126771, 
332, 0.126762, 
333, 0.126753, 
334, 0.126743, 
335, 0.126734, 
336, 0.126725, 
337, 0.126716, 
338, 0.126707, 
339, 0.126698, 
340, 0.126689, 
341, 0.126680, 
342, 0.126672, 
343, 0.126663, 
344, 0.126654, 
345, 0.126646, 
346, 0.126637, 
347, 0.126629, 
348, 0.126621, 
349, 0.126612, 
350, 0.126604, 
351, 0.126596, 
352, 0.126588, 
353, 0.126580, 
354, 0.126572, 
355, 0.126564, 
356, 0.126556, 
357, 0.126548, 
358, 0.126540, 
359, 0.126532, 
360, 0.126525, 
361, 0.126517, 
362, 0.126510, 
363, 0.126502, 
364, 0.126495, 
365, 0.126487, 
366, 0.126480, 
367, 0.126473, 
368, 0.126465, 
369, 0.126458, 
370, 0.126451, 
371, 0.126444, 
372, 0.126437, 
373, 0.126430, 
374, 0.126423, 
375, 0.126416, 
376, 0.126409, 
377, 0.126402, 
378, 0.126395, 
379, 0.126389, 
380, 0.126382, 
381, 0.126375, 
382, 0.126369, 
383, 0.126362, 
384, 0.126356, 
385, 0.126349, 
386, 0.126343, 
387, 0.126336, 
388, 0.126330, 
389, 0.126324, 
390, 0.126317, 
391, 0.126311, 
392, 0.126305, 
393, 0.126299, 
394, 0.126293, 
395, 0.126287, 
396, 0.126280, 
397, 0.126274, 
398, 0.126269, 
399, 0.126263, 
400, 0.126257, 
401, 0.126251, 
402, 0.126245, 
403, 0.126239, 
404, 0.126233, 
405, 0.126228, 
406, 0.126222, 
407, 0.126216, 
408, 0.126211, 
409, 0.126205, 
410, 0.126200, 
411, 0.126194, 
412, 0.126189, 
413, 0.126183, 
414, 0.126178, 
415, 0.126172, 
416, 0.126167, 
417, 0.126162, 
418, 0.126156, 
419, 0.126151, 
420, 0.126146, 
421, 0.126141, 
422, 0.126135, 
423, 0.126130, 
424, 0.126125, 
425, 0.126120, 
426, 0.126115, 
427, 0.126110, 
428, 0.126105, 
429, 0.126100, 
430, 0.126095, 
431, 0.126090, 
432, 0.126085, 
433, 0.126080, 
434, 0.126075, 
435, 0.126070, 
436, 0.126066, 
437, 0.126061, 
438, 0.126056, 
439, 0.126051, 
440, 0.126046, 
441, 0.126042, 
442, 0.126037, 
443, 0.126032, 
444, 0.126028, 
445, 0.126023, 
446, 0.126019, 
447, 0.126014, 
448, 0.126009, 
449, 0.126005, 
450, 0.126000, 
451, 0.125996, 
452, 0.125992, 
453, 0.125987, 
454, 0.125983, 
455, 0.125978, 
456, 0.125974, 
457, 0.125969, 
458, 0.125965, 
459, 0.125961, 
460, 0.125957, 
461, 0.125952, 
462, 0.125948, 
463, 0.125944, 
464, 0.125940, 
465, 0.125935, 
466, 0.125931, 
467, 0.125927, 
468, 0.125923, 
469, 0.125919, 
470, 0.125915, 
471, 0.125911, 
472, 0.125906, 
473, 0.125902, 
474, 0.125898, 
475, 0.125894, 
476, 0.125890, 
477, 0.125886, 
478, 0.125882, 
479, 0.125878, 
480, 0.125874, 
481, 0.125871, 
482, 0.125867, 
483, 0.125863, 
484, 0.125859, 
485, 0.125855, 
486, 0.125851, 
487, 0.125847, 
488, 0.125844, 
489, 0.125840, 
490, 0.125836, 
491, 0.125832, 
492, 0.125829, 
493, 0.125825, 
494, 0.125821, 
495, 0.125818, 
496, 0.125814, 
497, 0.125810, 
498, 0.125807, 
499, 0.125803, 
500, 0.125800, 
501, 0.125796, 
502, 0.125792, 
503, 0.125789, 
504, 0.125785, 
505, 0.125782, 
506, 0.125778, 
507, 0.125775, 
508, 0.125771, 
509, 0.125768, 
510, 0.125765, 
511, 0.125761, 
512, 0.125758, 
513, 0.125754, 
514, 0.125751, 
515, 0.125748, 
516, 0.125744, 
517, 0.125741, 
518, 0.125738, 
519, 0.125734, 
520, 0.125731, 
521, 0.125728, 
522, 0.125725, 
523, 0.125721, 
524, 0.125718, 
525, 0.125715, 
526, 0.125712, 
527, 0.125709, 
528, 0.125706, 
529, 0.125702, 
530, 0.125699, 
531, 0.125696, 
532, 0.125693, 
533, 0.125690, 
534, 0.125687, 
535, 0.125684, 
536, 0.125681, 
537, 0.125678, 
538, 0.125675, 
539, 0.125672, 
540, 0.125669, 
541, 0.125666, 
542, 0.125663, 
543, 0.125660, 
544, 0.125657, 
545, 0.125654, 
546, 0.125652, 
547, 0.125649, 
548, 0.125646, 
549, 0.125643, 
550, 0.125640, 
551, 0.125637, 
552, 0.125635, 
553, 0.125632, 
554, 0.125629, 
555, 0.125626, 
556, 0.125623, 
557, 0.125621, 
558, 0.125618, 
559, 0.125615, 
560, 0.125613, 
561, 0.125610, 
562, 0.125607, 
563, 0.125604, 
564, 0.125602, 
565, 0.125599, 
566, 0.125596, 
567, 0.125594, 
568, 0.125591, 
569, 0.125589, 
570, 0.125586, 
571, 0.125583, 
572, 0.125581, 
573, 0.125578, 
574, 0.125576, 
575, 0.125573, 
576, 0.125571, 
577, 0.125568, 
578, 0.125566, 
579, 0.125563, 
580, 0.125561, 
581, 0.125558, 
582, 0.125556, 
583, 0.125553, 
584, 0.125551, 
585, 0.125548, 
586, 0.125546, 
587, 0.125543, 
588, 0.125541, 
589, 0.125538, 
590, 0.125536, 
591, 0.125533, 
592, 0.125531, 
593, 0.125529, 
594, 0.125526, 
595, 0.125524, 
596, 0.125521, 
597, 0.125519, 
598, 0.125517, 
599, 0.125514, 
600, 0.125512, 
601, 0.125510, 
602, 0.125507, 
603, 0.125505, 
604, 0.125502, 
605, 0.125500, 
606, 0.125498, 
607, 0.125495, 
608, 0.125493, 
609, 0.125491, 
610, 0.125488, 
611, 0.125486, 
612, 0.125484, 
613, 0.125481, 
614, 0.125479, 
615, 0.125477, 
616, 0.125475, 
617, 0.125472, 
618, 0.125470, 
619, 0.125468, 
620, 0.125465, 
621, 0.125463, 
622, 0.125461, 
623, 0.125458, 
624, 0.125456, 
625, 0.125454, 
626, 0.125452, 
627, 0.125449, 
628, 0.125447, 
629, 0.125445, 
630, 0.125443, 
631, 0.125440, 
632, 0.125438, 
633, 0.125436, 
634, 0.125433, 
635, 0.125431, 
636, 0.125429, 
637, 0.125427, 
638, 0.125424, 
639, 0.125422, 
640, 0.125420, 
641, 0.125418, 
642, 0.125415, 
643, 0.125413, 
644, 0.125411, 
645, 0.125409, 
646, 0.125406, 
647, 0.125404, 
648, 0.125402, 
649, 0.125400, 
650, 0.125397, 
651, 0.125395, 
652, 0.125393, 
653, 0.125391, 
654, 0.125388, 
655, 0.125386, 
656, 0.125384, 
657, 0.125382, 
658, 0.125379, 
659, 0.125377, 
660, 0.125375, 
661, 0.125373, 
662, 0.125370, 
663, 0.125368, 
664, 0.125366, 
665, 0.125364, 
666, 0.125361, 
667, 0.125359, 
668, 0.125357, 
669, 0.125355, 
670, 0.125352, 
671, 0.125350, 
672, 0.125348, 
673, 0.125346, 
674, 0.125343, 
675, 0.125341, 
676, 0.125339, 
677, 0.125337, 
678, 0.125334, 
679, 0.125332, 
680, 0.125330, 
681, 0.125328, 
682, 0.125325, 
683, 0.125323, 
684, 0.125321, 
685, 0.125319, 
686, 0.125316, 
687, 0.125314, 
688, 0.125312, 
689, 0.125310, 
690, 0.125307, 
691, 0.125305, 
692, 0.125303, 
693, 0.125301, 
694, 0.125298, 
695, 0.125296, 
696, 0.125294, 
697, 0.125292, 
698, 0.125289, 
699, 0.125287, 
700, 0.125285, 
701, 0.125282, 
702, 0.125280, 
703, 0.125278, 
704, 0.125276, 
705, 0.125273, 
706, 0.125271, 
707, 0.125269, 
708, 0.125266, 
709, 0.125264, 
710, 0.125262, 
711, 0.125260, 
712, 0.125257, 
713, 0.125255, 
714, 0.125253, 
715, 0.125250, 
716, 0.125248, 
717, 0.125246, 
718, 0.125244, 
719, 0.125241, 
720, 0.125239, 
721, 0.125237, 
722, 0.125234, 
723, 0.125232, 
724, 0.125230, 
725, 0.125228, 
726, 0.125225, 
727, 0.125223, 
728, 0.125221, 
729, 0.125218, 
730, 0.125216, 
731, 0.125214, 
732, 0.125211, 
733, 0.125209, 
734, 0.125207, 
735, 0.125205, 
736, 0.125202, 
737, 0.125200, 
738, 0.125198, 
739, 0.125195, 
740, 0.125193, 
741, 0.125191, 
742, 0.125188, 
743, 0.125186, 
744, 0.125184, 
745, 0.125181, 
746, 0.125179, 
747, 0.125177, 
748, 0.125174, 
749, 0.125172, 
750, 0.125170, 
751, 0.125167, 
752, 0.125165, 
753, 0.125163, 
754, 0.125161, 
755, 0.125158, 
756, 0.125156, 
757, 0.125154, 
758, 0.125151, 
759, 0.125149, 
760, 0.125147, 
761, 0.125144, 
762, 0.125142, 
763, 0.125140, 
764, 0.125137, 
765, 0.125135, 
766, 0.125133, 
767, 0.125130, 
768, 0.125128, 
769, 0.125126, 
770, 0.125123, 
771, 0.125121, 
772, 0.125119, 
773, 0.125116, 
774, 0.125114, 
775, 0.125112, 
776, 0.125109, 
777, 0.125107, 
778, 0.125104, 
779, 0.125102, 
780, 0.125100, 
781, 0.125097, 
782, 0.125095, 
783, 0.125093, 
784, 0.125090, 
785, 0.125088, 
786, 0.125086, 
787, 0.125083, 
788, 0.125081, 
789, 0.125079, 
790, 0.125076, 
791, 0.125074, 
792, 0.125072, 
793, 0.125069, 
794, 0.125067, 
795, 0.125065, 
796, 0.125062, 
797, 0.125060, 
798, 0.125058, 
799, 0.125055, 
800, 0.125053, 
801, 0.125050, 
802, 0.125048, 
803, 0.125046, 
804, 0.125043, 
805, 0.125041, 
806, 0.125039, 
807, 0.125036, 
808, 0.125034, 
809, 0.125032, 
810, 0.125029, 
811, 0.125027, 
812, 0.125025, 
813, 0.125022, 
814, 0.125020, 
815, 0.125017, 
816, 0.125015, 
817, 0.125013, 
818, 0.125010, 
819, 0.125008, 
820, 0.125006, 
821, 0.125003, 
822, 0.125001, 
823, 0.124999, 
824, 0.124996, 
825, 0.124994, 
826, 0.124991, 
827, 0.124989, 
828, 0.124987, 
829, 0.124984, 
830, 0.124982, 
831, 0.124980, 
832, 0.124977, 
833, 0.124975, 
834, 0.124972, 
835, 0.124970, 
836, 0.124968, 
837, 0.124965, 
838, 0.124963, 
839, 0.124961, 
840, 0.124958, 
841, 0.124956, 
842, 0.124954, 
843, 0.124951, 
844, 0.124949, 
845, 0.124946, 
846, 0.124944, 
847, 0.124942, 
848, 0.124939, 
849, 0.124937, 
850, 0.124935, 
851, 0.124932, 
852, 0.124930, 
853, 0.124927, 
854, 0.124925, 
855, 0.124923, 
856, 0.124920, 
857, 0.124918, 
858, 0.124916, 
859, 0.124913, 
860, 0.124911, 
861, 0.124908, 
862, 0.124906, 
863, 0.124904, 
864, 0.124901, 
865, 0.124899, 
866, 0.124896, 
867, 0.124894, 
868, 0.124892, 
869, 0.124889, 
870, 0.124887, 
871, 0.124885, 
872, 0.124882, 
873, 0.124880, 
874, 0.124877, 
875, 0.124875, 
876, 0.124873, 
877, 0.124870, 
878, 0.124868, 
879, 0.124866, 
880, 0.124863, 
881, 0.124861, 
882, 0.124858, 
883, 0.124856, 
884, 0.124854, 
885, 0.124851, 
886, 0.124849, 
887, 0.124846, 
888, 0.124844, 
889, 0.124842, 
890, 0.124839, 
891, 0.124837, 
892, 0.124834, 
893, 0.124832, 
894, 0.124830, 
895, 0.124827, 
896, 0.124825, 
897, 0.124823, 
898, 0.124820, 
899, 0.124818, 
900, 0.124815, 
901, 0.124813, 
902, 0.124811, 
903, 0.124808, 
904, 0.124806, 
905, 0.124803, 
906, 0.124801, 
907, 0.124799, 
908, 0.124796, 
909, 0.124794, 
910, 0.124791, 
911, 0.124789, 
912, 0.124787, 
913, 0.124784, 
914, 0.124782, 
915, 0.124779, 
916, 0.124777, 
917, 0.124775, 
918, 0.124772, 
919, 0.124770, 
920, 0.124767, 
921, 0.124765, 
922, 0.124763, 
923, 0.124760, 
924, 0.124758, 
925, 0.124755, 
926, 0.124753, 
927, 0.124751, 
928, 0.124748, 
929, 0.124746, 
930, 0.124743, 
931, 0.124741, 
932, 0.124739, 
933, 0.124736, 
934, 0.124734, 
935, 0.124731, 
936, 0.124729, 
937, 0.124726, 
938, 0.124724, 
939, 0.124722, 
940, 0.124719, 
941, 0.124717, 
942, 0.124714, 
943, 0.124712, 
944, 0.124710, 
945, 0.124707, 
946, 0.124705, 
947, 0.124702, 
948, 0.124700, 
949, 0.124697, 
950, 0.124695, 
951, 0.124693, 
952, 0.124690, 
953, 0.124688, 
954, 0.124685, 
955, 0.124683, 
956, 0.124681, 
957, 0.124678, 
958, 0.124676, 
959, 0.124673, 
960, 0.124671, 
961, 0.124668, 
962, 0.124666, 
963, 0.124663, 
964, 0.124661, 
965, 0.124659, 
966, 0.124656, 
967, 0.124654, 
968, 0.124651, 
969, 0.124649, 
970, 0.124646, 
971, 0.124644, 
972, 0.124642, 
973, 0.124639, 
974, 0.124637, 
975, 0.124634, 
976, 0.124632, 
977, 0.124629, 
978, 0.124627, 
979, 0.124624, 
980, 0.124622, 
981, 0.124619, 
982, 0.124617, 
983, 0.124615, 
984, 0.124612, 
985, 0.124610, 
986, 0.124607, 
987, 0.124605, 
988, 0.124602, 
989, 0.124600, 
990, 0.124597, 
991, 0.124595, 
992, 0.124592, 
993, 0.124590, 
994, 0.124587, 
995, 0.124585, 
996, 0.124582, 
997, 0.124580, 
998, 0.124578, 
999, 0.124575, 
1000, 0.124573, 
1001, 0.124570, 
1002, 0.124568, 
1003, 0.124565, 
1004, 0.124563, 
1005, 0.124560, 
1006, 0.124558, 
1007, 0.124555, 
1008, 0.124553, 
1009, 0.124550, 
1010, 0.124548, 
1011, 0.124545, 
1012, 0.124543, 
1013, 0.124540, 
1014, 0.124538, 
1015, 0.124535, 
1016, 0.124533, 
1017, 0.124530, 
1018, 0.124528, 
1019, 0.124525, 
1020, 0.124522, 
1021, 0.124520, 
1022, 0.124517, 
1023, 0.124515, 
1024, 0.124512, 
1025, 0.124510, 
1026, 0.124507, 
1027, 0.124505, 
1028, 0.124502, 
1029, 0.124500, 
1030, 0.124497, 
1031, 0.124495, 
1032, 0.124492, 
1033, 0.124489, 
1034, 0.124487, 
1035, 0.124484, 
1036, 0.124482, 
1037, 0.124479, 
1038, 0.124477, 
1039, 0.124474, 
1040, 0.124471, 
1041, 0.124469, 
1042, 0.124466, 
1043, 0.124464, 
1044, 0.124461, 
1045, 0.124458, 
1046, 0.124456, 
1047, 0.124453, 
1048, 0.124451, 
1049, 0.124448, 
1050, 0.124445, 
1051, 0.124443, 
1052, 0.124440, 
1053, 0.124438, 
1054, 0.124435, 
1055, 0.124432, 
1056, 0.124430, 
1057, 0.124427, 
1058, 0.124424, 
1059, 0.124422, 
1060, 0.124419, 
1061, 0.124416, 
1062, 0.124414, 
1063, 0.124411, 
1064, 0.124408, 
1065, 0.124406, 
1066, 0.124403, 
1067, 0.124400, 
1068, 0.124398, 
1069, 0.124395, 
1070, 0.124392, 
1071, 0.124390, 
1072, 0.124387, 
1073, 0.124384, 
1074, 0.124382, 
1075, 0.124379, 
1076, 0.124376, 
1077, 0.124373, 
1078, 0.124371, 
1079, 0.124368, 
1080, 0.124365, 
1081, 0.124362, 
1082, 0.124360, 
1083, 0.124357, 
1084, 0.124354, 
1085, 0.124351, 
1086, 0.124349, 
1087, 0.124346, 
1088, 0.124343, 
1089, 0.124340, 
1090, 0.124337, 
1091, 0.124335, 
1092, 0.124332, 
1093, 0.124329, 
1094, 0.124326, 
1095, 0.124323, 
1096, 0.124321, 
1097, 0.124318, 
1098, 0.124315, 
1099, 0.124312, 
1100, 0.124309, 
1101, 0.124306, 
1102, 0.124303, 
1103, 0.124301, 
1104, 0.124298, 
1105, 0.124295, 
1106, 0.124292, 
1107, 0.124289, 
1108, 0.124286, 
1109, 0.124283, 
1110, 0.124280, 
1111, 0.124277, 
1112, 0.124274, 
1113, 0.124271, 
1114, 0.124268, 
1115, 0.124266, 
1116, 0.124263, 
1117, 0.124260, 
1118, 0.124257, 
1119, 0.124254, 
1120, 0.124251, 
1121, 0.124248, 
1122, 0.124245, 
1123, 0.124242, 
1124, 0.124239, 
1125, 0.124236, 
1126, 0.124233, 
1127, 0.124229, 
1128, 0.124226, 
1129, 0.124223, 
1130, 0.124220, 
1131, 0.124217, 
1132, 0.124214, 
1133, 0.124211, 
1134, 0.124208, 
1135, 0.124205, 
1136, 0.124202, 
1137, 0.124199, 
1138, 0.124195, 
1139, 0.124192, 
1140, 0.124189, 
1141, 0.124186, 
1142, 0.124183, 
1143, 0.124180, 
1144, 0.124176, 
1145, 0.124173, 
1146, 0.124170, 
1147, 0.124167, 
1148, 0.124164, 
1149, 0.124160, 
1150, 0.124157, 
1151, 0.124154, 
1152, 0.124151, 
1153, 0.124147, 
1154, 0.124144, 
1155, 0.124141, 
1156, 0.124138, 
1157, 0.124134, 
1158, 0.124131, 
1159, 0.124128, 
1160, 0.124124, 
1161, 0.124121, 
1162, 0.124118, 
1163, 0.124114, 
1164, 0.124111, 
1165, 0.124107, 
1166, 0.124104, 
1167, 0.124101, 
1168, 0.124097, 
1169, 0.124094, 
1170, 0.124091, 
1171, 0.124087, 
1172, 0.124084, 
1173, 0.124080, 
1174, 0.124077, 
1175, 0.124073, 
1176, 0.124070, 
1177, 0.124066, 
1178, 0.124063, 
1179, 0.124059, 
1180, 0.124056, 
1181, 0.124052, 
1182, 0.124049, 
1183, 0.124045, 
1184, 0.124042, 
1185, 0.124038, 
1186, 0.124035, 
1187, 0.124031, 
1188, 0.124027, 
1189, 0.124024, 
1190, 0.124020, 
1191, 0.124017, 
1192, 0.124013, 
1193, 0.124010, 
1194, 0.124006, 
1195, 0.124002, 
1196, 0.123999, 
1197, 0.123995, 
1198, 0.123991, 
1199, 0.123988, 
1200, 0.123984, 
1201, 0.123980, 
1202, 0.123977, 
1203, 0.123973, 
1204, 0.123969, 
1205, 0.123965, 
1206, 0.123962, 
1207, 0.123958, 
1208, 0.123954, 
1209, 0.123951, 
1210, 0.123947, 
1211, 0.123943, 
1212, 0.123939, 
1213, 0.123936, 
1214, 0.123932, 
1215, 0.123928, 
1216, 0.123924, 
1217, 0.123920, 
1218, 0.123917, 
1219, 0.123913, 
1220, 0.123909, 
1221, 0.123905, 
1222, 0.123901, 
1223, 0.123897, 
1224, 0.123894, 
1225, 0.123890, 
1226, 0.123886, 
1227, 0.123882, 
1228, 0.123878, 
1229, 0.123874, 
1230, 0.123870, 
1231, 0.123867, 
1232, 0.123863, 
1233, 0.123859, 
1234, 0.123855, 
1235, 0.123851, 
1236, 0.123847, 
1237, 0.123843, 
1238, 0.123839, 
1239, 0.123835, 
1240, 0.123831, 
1241, 0.123828, 
1242, 0.123824, 
1243, 0.123820, 
1244, 0.123816, 
1245, 0.123812, 
1246, 0.123808, 
1247, 0.123804, 
1248, 0.123800, 
1249, 0.123796, 
1250, 0.123792, 
1251, 0.123788, 
1252, 0.123784, 
1253, 0.123780, 
1254, 0.123776, 
1255, 0.123772, 
1256, 0.123768, 
1257, 0.123764, 
1258, 0.123760, 
1259, 0.123756, 
1260, 0.123752, 
1261, 0.123748, 
1262, 0.123744, 
1263, 0.123740, 
1264, 0.123736, 
1265, 0.123732, 
1266, 0.123728, 
1267, 0.123724, 
1268, 0.123720, 
1269, 0.123716, 
1270, 0.123712, 
1271, 0.123708, 
1272, 0.123703, 
1273, 0.123699, 
1274, 0.123695, 
1275, 0.123691, 
1276, 0.123687, 
1277, 0.123683, 
1278, 0.123679, 
1279, 0.123675, 
1280, 0.123671, 
1281, 0.123667, 
1282, 0.123663, 
1283, 0.123659, 
1284, 0.123655, 
1285, 0.123650, 
1286, 0.123646, 
1287, 0.123642, 
1288, 0.123638, 
1289, 0.123634, 
1290, 0.123630, 
1291, 0.123626, 
1292, 0.123622, 
1293, 0.123617, 
1294, 0.123613, 
1295, 0.123609, 
1296, 0.123605, 
1297, 0.123601, 
1298, 0.123597, 
1299, 0.123593, 
1300, 0.123589, 
1301, 0.123584, 
1302, 0.123580, 
1303, 0.123576, 
1304, 0.123572, 
1305, 0.123568, 
1306, 0.123564, 
1307, 0.123559, 
1308, 0.123555, 
1309, 0.123551, 
1310, 0.123547, 
1311, 0.123543, 
1312, 0.123538, 
1313, 0.123534, 
1314, 0.123530, 
1315, 0.123526, 
1316, 0.123522, 
1317, 0.123517, 
1318, 0.123513, 
1319, 0.123509, 
1320, 0.123505, 
1321, 0.123501, 
1322, 0.123496, 
1323, 0.123492, 
1324, 0.123488, 
1325, 0.123484, 
1326, 0.123479, 
1327, 0.123475, 
1328, 0.123471, 
1329, 0.123467, 
1330, 0.123462, 
1331, 0.123458, 
1332, 0.123454, 
1333, 0.123449, 
1334, 0.123445, 
1335, 0.123441, 
1336, 0.123437, 
1337, 0.123432, 
1338, 0.123428, 
1339, 0.123424, 
1340, 0.123419, 
1341, 0.123415, 
1342, 0.123411, 
1343, 0.123406, 
1344, 0.123402, 
1345, 0.123398, 
1346, 0.123393, 
1347, 0.123389, 
1348, 0.123385, 
1349, 0.123380, 
1350, 0.123376, 
1351, 0.123371, 
1352, 0.123367, 
1353, 0.123363, 
1354, 0.123358, 
1355, 0.123354, 
1356, 0.123349, 
1357, 0.123345, 
1358, 0.123341, 
1359, 0.123336, 
